ticket_id,customer_id,ticket_date,issue_category,priority,resolution_hours,ticket_status,customer_satisfaction
TICK0011419,CUST04402,2024-05-24,Account Access,Medium,14,Resolved,4
TICK0011420,CUST04402,2025-03-03,Account Access,Medium,91,Resolved,4
TICK0011421,CUST04403,2026-02-11,Performance,Low,87,Resolved,5
TICK0011422,CUST04403,2025-11-04,account access,Medium,52,Resolved,5
TICK0011423,CUST04403,2025-06-09,Billing,Low,112,Resolved,3
TICK0011424,CUST04403,2026-01-22,Performance,Low,88,Resolved,5
TICK0011425,CUST04404,2025-09-23,Bug Report,Medium,71,Resolved,2
TICK0011426,CUST04404,2026-08-11,Technical Issue,Low,150,Resolved,1
TICK0011427,CUST04404,2025-11-19,Bug Report,Low,69,Resolved,1
TICK0011428,CUST04404,2026-06-25,Account Access,Medium,53,Resolved,4
TICK0011429,CUST04404,2025-12-24,Bug Report,Medium,117,Resolved,1
TICK0011430,CUST04405,2026-02-08,Billing,Medium,59,Resolved,4
TICK0011431,CUST04405,2025-03-11,Performance,Medium,81,Resolved,1
TICK0011432,CUST04405,2025-07-23,Performance,High,28,Resolved,4
TICK0011433,CUST04408,2025-07-24,Account Access,Low,30,Open,5
TICK0011434,CUST04408,2025-12-09,Feature Request,Medium,59,Resolved,5
TICK0011435,CUST04408,2025-07-26,Billing,High,14,Resolved,5
TICK0011436,CUST04409,2025-04-15,How-To Question,Medium,48,Resolved,4
TICK0011437,CUST04409,2026-01-13,Bug Report,Low,56,Resolved,5
TICK0011438,CUST04409,2025-04-02,Integration,Medium,64,Resolved,4
TICK0011439,CUST04410,2026-02-16,How-To Question,High,30,Resolved,5
TICK0011440,CUST04410,2026-01-16,Feature Request,Low,78,Resolved,3
TICK0011441,CUST04413,2026-03-04,Technical Issue,High,23,Resolved,5
TICK0011442,CUST04413,2025-02-16,Feature Request,Medium,64,Open,5
TICK0011443,CUST04413,2026-07-11,Technical Issue,Urgent,14,Resolved,3
TICK0011444,CUST04414,2024-12-22,Account Access,Medium,67,Resolved,4
TICK0011445,CUST04414,2025-12-17,How-To Question,Medium,13,Resolved,3
TICK0011446,CUST04414,2026-04-13,Bug Report,Low,69,Resolved,5
TICK0011447,CUST04414,2025-01-19,Integration,High,10,Resolved,5
TICK0011448,CUST04415,2026-07-23,How-To Question,Low,96,Resolved,5
TICK0011449,CUST04415,2026-04-10,Technical Issue,Low,124,Resolved,5
TICK0011450,CUST04415,2026-08-22,Billing,Medium,27,Resolved,5
TICK0011451,CUST04416,2026-07-25,Billing,Low,84,Resolved,2
TICK0011452,CUST04417,2024-08-08,Performance,Low,95,Resolved,5
TICK0011453,CUST04418,2026-07-21,Billing,High,20,Resolved,4
TICK0011454,CUST04418,2026-09-21,Performance,Medium,59,Resolved,3
TICK0011455,CUST04418,2026-08-15,Performance,High,23,Resolved,4
TICK0011456,CUST04418,2026-08-18,Feature Request,Medium,53,Resolved,3
TICK0011457,CUST04418,2026-08-13,How-To Question,Low,71,Resolved,3
TICK0011458,CUST04419,2025-06-28,How-To Question,Low,88,Resolved,3
TICK0011459,CUST04420,2025-03-06,How-To Question,Low,92,Resolved,5
TICK0011460,CUST04420,2025-12-24,Account Access,Low,67,Resolved,5
TICK0011461,CUST04421,2024-09-11,Billing,Low,67,Resolved,2
TICK0011462,CUST04421,2026-04-06,How-To Question,Medium,42,Resolved,4
TICK0011463,CUST04421,2025-07-10,How-To Question,High,11,Pending,1
TICK0011464,CUST04422,2025-11-26,How-To Question,Low,47,Resolved,5
TICK0011465,CUST04422,2025-09-02,Integration,High,11,Resolved,5
TICK0011466,CUST04423,2026-07-10,Billing,Low,48,Resolved,5
TICK0011467,CUST04423,2026-03-05,How-To Question,High,24,Resolved,4
TICK0011468,CUST04423,2026-05-11,How-To Question,Medium,19,Resolved,5
TICK0011469,CUST04423,2026-03-21,Billing,Medium,49,Resolved,4
TICK0011470,CUST04423,2026-09-15,How-To Question,Low,104,Resolved,5
TICK0011471,CUST04423,2026-04-25,Performance,Low,69,Resolved,1
TICK0011472,CUST04423,2026-04-23,Feature Request,Medium,35,Resolved,3
TICK0011473,CUST04423,2026-03-21,Performance,Low,62,Resolved,
TICK0011474,CUST04424,2025-05-04,Performance,Low,92,Resolved,4
TICK0011475,CUST04424,2024-07-12,Account Access,Low,106,Resolved,5
TICK0011476,CUST04424,2025-06-18,Account Access,Low,72,Resolved,4
TICK0011477,CUST04425,2024-04-29,Technical Issue,High,25,Resolved,5
TICK0011478,CUST04425 ,2025-01-08,Account Access,High,22,Resolved,5
TICK0011479,CUST04426,2026-09-23,How-To Question,Low,64,Resolved,4
TICK0011480,CUST04428,2025-02-25,Bug Report,Low,102,Resolved,2
TICK0011481,CUST04428,2025-04-28,Performance,Low,88,Resolved,3
TICK0011482,CUST04428,2024-12-29,Account Access,Medium,67,Resolved,1
TICK0011483,CUST04428,2024-09-16,Technical Issue,Low,103,Resolved,2
TICK0011484,CUST04429,02/14/2024,How-To Question,Medium,47,Resolved,3
TICK0011485,CUST04429,2024-10-26,Account Access,Low,81,Pending,1
TICK0011486,CUST04430,06/27/2026,How-To Question,High,29,Resolved,5
TICK0011487,CUST04430,2026-05-17,How-To Question,Medium,32,Resolved,5
TICK0011488,CUST04431,2024-09-07,Bug Report,Medium,74,Resolved,4
TICK0011489,CUST04431,2024-05-06,How-To Question,Medium,43,Resolved,4
TICK0011490,CUST04431,2026-06-10,Feature Request,Urgent,3,Resolved,5
TICK0011491,CUST04431,2025-03-31,Feature Request,Medium,68,Resolved,4
TICK0011492,CUST04432,2026-06-26,Bug Report,Medium,49,Resolved,2
TICK0011493,CUST04432,2026-06-26,Technical Issue,High,23,Resolved,4
TICK0011494,CUST04433,2024-04-25,Billing,Medium,16,Resolved,5
TICK0011495,CUST04433 ,2025-03-27,Feature Request,Medium,31,Resolved,4
TICK0011496,CUST04434,2026-05-04,Billing,High,32,Resolved,4
TICK0011497,CUST04434,2026-04-07,Feature Request,Low,119,Resolved,4
TICK0011498,CUST04435,2024-03-26,Feature Request,Medium,63,Resolved,5
TICK0011499,CUST04436,2026-07-13,Feature Request,Low,61,Resolved,4
TICK0011500,CUST04436,2026-09-02,Bug Report,Medium,55,Resolved,3
TICK0011501,CUST04437,2026-06-17,Performance,Low,89,Pending,5
TICK0011502,CUST04437,2025-08-12,Integration,Medium,52,Resolved,5
TICK0011503,CUST04438,2025-02-27,How-To Question,Low,93,Resolved,5
TICK0011504,CUST04438,2024-11-28,Feature Request,High,26,Resolved,3
TICK0011505,CUST04439,2026-08-15,Feature Request,Medium,73,Resolved,5
TICK0011506,CUST04439,03/12/2026,How-To Question,High,17,Resolved,4
TICK0011507,CUST04439,2026-02-13,Billing,Medium,42,Resolved,4
TICK0011508,CUST04439,2026-07-17,Feature Request,Low,90,Resolved,5
TICK0011509,CUST04439,2025-10-15,Feature Request,Low,89,Resolved,5
TICK0011510,CUST04440,2026-05-16,Billing,High,26,Resolved,5
TICK0011511,CUST04440,2026-04-16,Performance,Medium,42,Resolved,5
TICK0011512,CUST04441,2026-09-05,How-To Question,High,34,Pending,5
TICK0011513,CUST04441,2026-07-26,Performance,Medium,40,Resolved,5
TICK0011514,CUST04442,2026-06-17,Integration,High,26,Pending,1
TICK0011515,CUST04442,2026-05-18,Integration,Low,124,Resolved,4
TICK0011516,CUST04442,2026-06-24,Performance,Low,86,Resolved,5
TICK0011517,CUST04442,2026-08-21,Integration,Low,12,Resolved,5
TICK0011518,CUST04443,2026-07-01,Integration,High,20,Resolved,5
TICK0011519,CUST04443,2026-07-05,Bug Report,Low,24,Resolved,5
TICK0011520,CUST04444,2026-08-28,Account Access,Low,75,Resolved,3
TICK0011521,CUST04444,2026-06-27,Performance,High,27,Resolved,3
TICK0011522,CUST04445,2024-04-03,Bug Report,Low,116,Resolved,4
TICK0011523,CUST04446,2026-04-01,Integration,Medium,93,Resolved,1
TICK0011524,CUST04446,2026-06-28,Performance,Low,47,Resolved,1
TICK0011525,CUST04446,2026-03-10,Technical Issue,Medium,12,Resolved,1
TICK0011526,CUST04446,2026-04-10,Bug Report,Low,120,Resolved,4
TICK0011527,CUST04446,2026-05-12,Account Access,Medium,91,Resolved,4
TICK0011528,CUST04447,2025-09-03,Technical Issue,Medium,57,Resolved,2
TICK0011529,CUST04447,2025-06-22,Account Access,High,36,Resolved,1
TICK0011530,CUST04447,2025-06-23,Account Access,Medium,76,Resolved,2
TICK0011531,CUST04447,2025-07-21,Bug Report,Medium,64,Resolved,4
TICK0011532,CUST04447,2025-06-17,Integration,Low,141,Resolved,1
TICK0011533,CUST04447,2025-07-23,Integration,High,39,Pending,2
TICK0011534,CUST04447,2025-08-17,Account Access,low,57,Resolved,5
TICK0011535,CUST04448,2024-09-03,How-To Question,Low,124,Resolved,3
TICK0011536,CUST04448,2024-11-09,Billing,Urgent,19,Resolved,4
TICK0011537,CUST04448,2025-01-26,Performance,High,21,Resolved,5
TICK0011538,CUST04448 ,2026-07-10,Performance,High,22,Resolved,4
TICK0011539,CUST04449,2026-09-17,Feature Request,Low,116,Resolved,4
TICK0011540,CUST04450,2025-10-04,Billing,Medium,60,Resolved,5
TICK0011541,CUST04450,2025-09-02,Bug Report,High,18,Pending,2
TICK0011542,CUST04450,2025-08-12,Performance,Low,111,Resolved,4
TICK0011543,CUST04451,2026-03-23,Performance,Low,149,Resolved,2
TICK0011544,CUST04451,2026-05-18,Bug Report,Medium,91,Resolved,2
TICK0011545,CUST04451,2026-05-13,Technical Issue,Medium,98,Resolved,2
TICK0011546,CUST04452,2026-07-20,Account Access,Low,131,Resolved,3
TICK0011547,CUST04452,2026-08-11,Account Access,Low,96,Resolved,3
TICK0011548,CUST04452,2026-09-17,Integration,Medium,81,Resolved,3
TICK0011549,CUST04452,2026-08-11,Technical Issue,Medium,50,Resolved,4
TICK0011550,CUST04452,2026-08-14,Technical Issue,Low,67,Resolved,3
TICK0011551,CUST04452,2026-07-23,Integration,Medium,75,Resolved,2
TICK0011552,CUST04454,2026-03-18,Billing,Medium,31,Resolved,5
TICK0011553,CUST04454,2026-02-24,Feature Request,Low,62,Resolved,5
TICK0011554,CUST04455,2026-07-02,Account Access,High,33,Open,5
TICK0011555,CUST04455,2026-09-17,Technical Issue,Low,94,Resolved,4
TICK0011556,CUST04455,2026-07-04,Feature Request,Medium,42,Resolved,5
TICK0011557,CUST04456,2024-08-01,Account Access,Low,173,Resolved,2
TICK0011558,CUST04456,2024-09-26,Technical Issue,Low,45,Resolved,3
TICK0011559,CUST04456,2025-05-27,Technical Issue,Low,179,Resolved,3
TICK0011560,CUST04456,2025-03-18,Integration,Low,84,Resolved,3
TICK0011561,CUST04456,2024-04-28,Bug Report,Low,163,Resolved,5
TICK0011562,CUST04456,2025-04-26,Bug Report,Low,187,Resolved,3
TICK0011563,CUST04456,2024-07-03,Technical Issue,Medium,59,Resolved,2
TICK0011564,CUST04456,2025-07-11,Bug Report,Low,136,Resolved,4
TICK0011565,CUST04456,2024-08-31,Bug Report,High,53,Resolved,
TICK0011566,CUST04456,2024-08-22,Integration,Low,219,Resolved,2
TICK0011567,CUST04456,2024-11-09,Performance,Medium,45,Resolved,1
TICK0011568,CUST04457,2026-01-08,Integration,Low,83,Resolved,2
TICK0011569,CUST04457,2026-02-07,Performance,Medium,57,Resolved,3
TICK0011570,CUST04458,2023-12-05,Technical Issue,Low,75,Resolved,4
TICK0011571,CUST04459,2026-09-18,Performance,High,41,Resolved,
TICK0011572,CUST04459,2026-04-13,Integration,Low,107,Resolved,1
TICK0011573,CUST04459 ,2026-08-25,Account Access,Medium,70,Resolved,2
TICK0011574,CUST04459,2026-06-30,Technical Issue,Medium,69,Resolved,4
TICK0011575,CUST04459,2026-07-14,Bug Report,Medium,105,Resolved,4
TICK0011576,CUST04459,2026-06-08,Integration,Medium,75,Resolved,1
TICK0011577,CUST04459,2026-05-06,Bug Report,Medium,99,Resolved,1
TICK0011578,CUST04459,2026-08-17,Integration,High,22,Resolved,2
TICK0011579,CUST04459,2026-05-28,Bug Report,Medium,104,Resolved,1
TICK0011580,CUST04459,2026-09-09,Technical Issue,Low,140,Resolved,2
TICK0011581,CUST04459,2026-04-10,Technical Issue,Medium,101,Resolved,1
TICK0011582,CUST04460,2026-05-28,How-To Question,Low,74,Resolved,5
TICK0011583,CUST04461,2026-04-07,Account Access,Low,92,Resolved,3
TICK0011584,CUST04461,2025-07-14,Feature Request,High,41,Resolved,2
TICK0011585,CUST04461,2025-12-13,How-To Question,Medium,80,Resolved,5
TICK0011586,CUST04463,2025-04-25,Bug Report,Low,48,Resolved,5
TICK0011587,CUST04464,2026-04-25,Feature Request,Low,62,Resolved,5
TICK0011588,CUST04464,2026-01-28,Performance,Low,122,Resolved,5
TICK0011589,CUST04465,2026-09-22,Performance,Low,76,Resolved,5
TICK0011590,CUST04465,2025-12-07,account access,High,11,Resolved,2
TICK0011591,CUST04465,2025-05-12,Performance,Medium,52,Resolved,3
TICK0011592,CUST04465,2026-08-05,Performance,Low,76,Open,3
TICK0011593,CUST04465,2026-06-26,Integration,Medium,40,Resolved,3
TICK0011594,CUST04465,2026-01-26,Performance,Low,52,Resolved,4
TICK0011595,CUST04466,2026-04-09,Technical Issue,Low,127,Pending,
TICK0011596,CUST04466,2025-02-15,Technical Issue,High,57,Resolved,2
TICK0011597,CUST04466,2026-04-20,Performance,High,45,Resolved,3
TICK0011598,CUST04467,2026-09-07,Feature Request,Low,77,Resolved,3
TICK0011599,CUST04467,2026-08-22,Bug Report,Low,100,Resolved,5
TICK0011600,CUST04468,2024-11-09,Account Access,Low,183,Resolved,1
TICK0011601,CUST04468,2024-11-21,Performance,Urgent,17,Resolved,2
TICK0011602,CUST04468,2025-01-01,Bug Report,Low,203,Resolved,1
TICK0011603,CUST04468,2024-10-11,Technical Issue,Low,108,Resolved,1
TICK0011604,CUST04468,2024-12-18,Bug Report,Low,81,Resolved,2
TICK0011605,CUST04468,2024-10-23,Bug Report,Medium,91,Resolved,1
TICK0011606,CUST04469,2025-12-11,Integration,Low,140,Open,3
TICK0011607,CUST04469,2025-09-15,Bug Report,Medium,69,Resolved,1
TICK0011608,CUST04469,2026-08-04,Technical Issue,Medium,42,Resolved,1
TICK0011609,CUST04469,2025-12-25,Account Access,Low,186,Resolved,2
TICK0011610,CUST04469,2026-09-16,Technical Issue,Low,193,Resolved,1
TICK0011611,CUST04469,2026-03-10,Performance,Medium,124,Resolved,4
TICK0011612,CUST04470,2025-04-20,Billing,Medium,25,Resolved,5
TICK0011613,CUST04470,2026-07-22,Bug Report,Urgent,11,Resolved,4
TICK0011614,CUST04470,2026-08-07,Integration,Low,61,Resolved,2
TICK0011615,CUST04471,2026-09-10,Bug Report,Medium,77,Resolved,2
TICK0011616,CUST04471,2026-08-15,Account Access,High,43,Resolved,4
TICK0011617,CUST04472,2026-05-02,Billing,Low,77,Resolved,4
TICK0011618,CUST04472,2026-07-22,How-To Question,Medium,64,Resolved,4
TICK0011619,CUST04474,2026-09-18,Account Access,Low,137,Resolved,2
TICK0011620,CUST04474,2026-08-23,Technical Issue,Low,125,Resolved,2
TICK0011621,CUST04474,2026-08-04,Account Access,Medium,161,Resolved,4
TICK0011622,CUST04474,2026-08-15,Account Access,Low,86,Resolved,1
TICK0011623,CUST04474,2026-08-12,Account Access,Medium,80,Resolved,2
TICK0011624,CUST04474,2026-07-28,Account Access,Medium,83,Resolved,4
TICK0011625,CUST04474,2026-09-23,Account Access,High,33,Resolved,5
TICK0011626,CUST04475,2025-12-22,Account Access,Medium,33,Resolved,3
TICK0011627,CUST04476,2025-07-15,Performance,Medium,65,Resolved,3
TICK0011628,CUST04476 ,2025-04-20,Billing,Medium,62,Resolved,3
TICK0011629,CUST04476,2025-05-31,Feature Request,Low,87,Resolved,4
TICK0011630,CUST04477,2026-07-16,Account Access,Low,108,Resolved,4
TICK0011631,CUST04477,2026-07-27,Account Access,High,21,Resolved,2
TICK0011632,CUST04478,2026-05-10,Performance,Medium,47,Resolved,4
TICK0011633,CUST04479,2026-07-27,Integration,Low,202,Open,2
TICK0011634,CUST04479,2026-07-10,Integration,Low,185,resolved,4
TICK0011635,CUST04479,2026-06-10,Bug Report,Medium,74,Resolved,2
TICK0011636,CUST04479,2026-07-19,Performance,Low,229,Resolved,5
TICK0011637,CUST04479,2026-07-03,Bug Report,Medium,85,Resolved,3
TICK0011638,CUST04479,2026-09-18,Technical Issue,Medium,56,Resolved,1
TICK0011639,CUST04479,2026-08-18,Account Access,Urgent,16,Resolved,4
TICK0011640,CUST04479,2026-06-10,Bug Report,Low,97,Resolved,3
TICK0011641,CUST04479,2026-06-21,Integration,Low,96,Resolved,2
TICK0011642,CUST04480,2026-05-01,Feature Request,Low,58,Resolved,3
TICK0011643,CUST04480,2025-11-15,Feature Request,Low,98,Resolved,3
TICK0011644,CUST04481,2026-01-18,Bug Report,Medium,8,Resolved,5
TICK0011645,CUST04481 ,2026-05-29,Performance,Medium,42,Resolved,3
TICK0011646,CUST04481,2025-11-17,Performance,Low,113,Resolved,5
TICK0011647,CUST04483,2026-08-15,Integration,Low,45,Resolved,3
TICK0011648,CUST04483,2025-06-25,Technical Issue,Urgent,21,Resolved,2
TICK0011649,CUST04483,2025-06-19,Account Access,Medium,93,Resolved,2
TICK0011650,CUST04483,2024-12-12,Account Access,Low,97,Resolved,5
TICK0011651,CUST04483,2025-05-11,Bug Report,Low,145,Resolved,1
TICK0011652,CUST04484,2024-12-07,Performance,Medium,23,Resolved,5
TICK0011653,CUST04484,2025-06-20,Account Access,High,24,Resolved,3
TICK0011654,CUST04485,2026-08-14,Feature Request,Medium,90,Resolved,5
TICK0011655,CUST04485,2026-08-27,How-To Question,Low,105,Resolved,5
TICK0011656,CUST04485,2026-09-18,Account Access,High,15,Resolved,1
TICK0011657,CUST04487,2025-09-26,Technical Issue,High,38,Resolved,3
TICK0011658,CUST04487,2025-08-25,Integration,Medium,82,resolved,1
TICK0011659,CUST04487,2025-10-25,Performance,Low,131,Resolved,2
TICK0011660,CUST04487,2025-11-17,Account Access,Medium,125,Resolved,1
TICK0011661,CUST04487,2025-12-04,Performance,Medium,57,Resolved,2
TICK0011662,CUST04487,2025-12-09,Account Access,Low,152,Resolved,1
TICK0011663,CUST04487,2025-09-19,Technical Issue,Urgent,10,Resolved,1
TICK0011664,CUST04487,2025-07-23,Integration,High,56,Resolved,1
TICK0011665,CUST04489,2024-07-19,Performance,Low,76,Resolved,4
TICK0011666,CUST04489,2024-12-04,How-To Question,Medium,34,Resolved,5
TICK0011667,CUST04489,2025-04-18,Bug Report,Low,65,Resolved,5
TICK0011668,CUST04489,2025-02-09,Technical Issue,Low,57,Pending,4
TICK0011669,CUST04489,2025-05-12,Integration,Low,74,Resolved,5
TICK0011670,CUST04489,2025-06-13,Feature Request,Low,102,Pending,4
TICK0011671,CUST04490,2026-06-24,Feature Request,Medium,39,Resolved,4
TICK0011672,CUST04490,2026-06-30,Bug Report,Medium,28,Resolved,5
TICK0011673,CUST04490,2026-06-19,Technical Issue,Low,103,Resolved,5
TICK0011674,CUST04490,2026-09-20,Performance,Low,55,Resolved,3
TICK0011675,CUST04490,2026-08-09,Billing,Low,104,Resolved,5
TICK0011676,CUST04491,2026-06-08,Feature Request,Medium,64,Resolved,2
TICK0011677,CUST04491,2026-01-10,Performance,Medium,42,Resolved,3
TICK0011678,CUST04491,2026-04-06,Billing,Medium,25,Resolved,3
TICK0011679,CUST04491,2025-06-14,Feature Request,Low,82,Pending,4
TICK0011680,CUST04492,2025-09-22,Bug Report,High,23,Resolved,4
TICK0011681,CUST04492,2026-09-18,Technical Issue,Low,66,Resolved,5
TICK0011682,CUST04493,2025-06-12,Account Access,Medium,22,Resolved,5
TICK0011683,CUST04493,2026-09-16,Bug Report,Low,55,Resolved,5
TICK0011684,CUST04493,2026-01-27,Performance,Medium,48,Resolved,5
TICK0011685,CUST04493,2026-06-11,Billing,Medium,40,Resolved,4
TICK0011686,CUST04494,2025-02-25,Bug Report,Low,85,Resolved,4
TICK0011687,CUST04495,2025-11-19,Billing,Medium,35,Resolved,4
TICK0011688,CUST04497,05/26/2025,Technical Issue,High,36,Resolved,4
TICK0011689,CUST04498,2026-06-18,How-To Question,Medium,24,Resolved,5
TICK0011690,CUST04498,2026-01-31,Technical Issue,Low,76,Resolved,4
TICK0011691,CUST04499,2026-04-08,How-To Question,Medium,44,Pending,3
TICK0011692,CUST04500,2025-03-06,Technical Issue,Low,50,Resolved,2
TICK0011693,CUST04500,2026-06-08,How-To Question,Low,84,Resolved,5
TICK0011694,CUST04500,2025-07-27,Bug Report,Low,59,Resolved,2
TICK0011695,CUST04501,2026-04-20,Billing,Medium,34,Open,4
TICK0011696,CUST04501,2025-09-23,Feature Request,MEDIUM,68,Resolved,5
TICK0011697,CUST04502,2024-11-19,Performance,Low,125,Resolved,2
TICK0011698,CUST04502,2025-05-14,Technical Issue,Low,80,Resolved,1
TICK0011699,CUST04502,2025-03-15,Technical Issue,Medium,130,Resolved,1
TICK0011700,CUST04502,2024-12-18,Integration,Low,98,Resolved,3
TICK0011701,CUST04502,2024-11-29,INTEGRATION,Urgent,25,Resolved,1
TICK0011702,CUST04504,2026-08-26,Bug Report,Low,37,Resolved,5
TICK0011703,CUST04504,2026-08-03,Bug Report,Low,122,Resolved,5
TICK0011704,CUST04504,2026-08-27,Feature Request,Medium,38,Resolved,5
TICK0011705,CUST04505,2026-09-20,Feature Request,Medium,74,Resolved,4
TICK0011706,CUST04507,2026-05-22,Bug Report,Low,60,Resolved,4
TICK0011707,CUST04507,2024-09-16,Bug Report,Low,85,Resolved,5
TICK0011708,CUST04508,2025-04-15,Billing,Urgent,13,Pending,5
TICK0011709,CUST04509,2025-01-06,Feature Request,Low,75,Resolved,4
TICK0011710,CUST04510,2025-05-26,Integration,Low,29,Resolved,5
TICK0011711,CUST04510,2026-05-19,Bug Report,Low,82,Open,4
TICK0011712,CUST04511,2025-05-10,Feature Request,Medium,51,Resolved,3
TICK0011713,CUST04511,2025-02-02,Billing,Medium,28,Resolved,5
TICK0011714,CUST04511,2025-04-17,Performance,Low,53,Resolved,1
TICK0011715,CUST04512,2024-10-02,Account Access,Low,45,Resolved,5
TICK0011716,CUST04512,2025-06-21,Account Access,High,10,Resolved,3
TICK0011717,CUST04512,2026-01-22,Account Access,Low,48,Resolved,4
TICK0011718,CUST04513,2026-05-11,Technical Issue,Low,65,Resolved,5
TICK0011719,CUST04513,2026-07-21,Technical Issue,Low,139,Resolved,5
TICK0011720,CUST04513,2026-06-22,How-To Question,Low,21,resolved,5
TICK0011721,CUST04513,2026-05-07,Technical Issue,Low,69,Resolved,4
TICK0011722,CUST04513,2026-06-01,Feature Request,Medium,88,Resolved,5
TICK0011723,CUST04514,2025-10-22,How-To Question,Low,112,Resolved,2
TICK0011724,CUST04515,2026-06-04,Integration,High,29,Resolved,4
TICK0011725,CUST04516,2026-03-19,How-To Question,Low,72,Resolved,1
TICK0011726,CUST04517,2024-04-28,Account Access,Low,98,Open,3
TICK0011727,CUST04517,2025-07-01,Feature Request,Medium,46,Resolved,3
TICK0011728,CUST04517,2025-09-12,How-To Question,Low,84,Resolved,5
TICK0011729,CUST04518,2026-09-22,Account Access,Low,100,Resolved,4
TICK0011730,CUST04519,2024-07-14,Performance,Medium,138,Resolved,5
TICK0011731,CUST04519,2024-05-14,Bug Report,Low,106,Resolved,2
