payment_id,transaction_id,customer_id,subscription_id,payment_date,payment_method,amount,paid_amount,payment_status
PAY00055907,TXN00055907,CUST03957,SUB03957,2025-02-03,Credit Card,20000,20000,Successful
PAY00055908,TXN00055908,CUST03957,SUB03957,2025-03-04,Debit Card,20000,20000,Successful
PAY00055909,TXN00055909,CUST03957,SUB03957,2025-04-01,Credit Card,20000,20000,Successful
PAY00055910,TXN00055910,CUST03957,SUB03957,2025-05-01,M-Pesa,20000,20000,Successful
PAY00055911,TXN00055911,CUST03957,SUB03957,2025-06-01,M-Pesa,20000,20000,Successful
PAY00055912,TXN00055912,CUST03957,SUB03957,2025-07-02,Bank Transfer,20000,0,Failed
PAY00055913,TXN00055913,CUST03957,SUB03957,2025-08-03,Debit Card,20000,20000,Successful
PAY00055914,TXN00055914,CUST03957,SUB03957,2025-09-01,Debit Card,"20,000","KES 20,000",Successful
PAY00055915,TXN00055915,CUST03957,SUB03957,2025-10-05,Bank Transfer,20000,0,Failed
PAY00055916,TXN00055916,CUST03957,SUB03957,2025-11-03,Bank Transfer,20000,20000,Successful
PAY00055917,TXN00055917,CUST03957,SUB03957,2025-12-03,M-Pesa,20000,20000,Successful
PAY00055918,TXN00055918,CUST03957,SUB03957,2026-01-01,Debit Card,"KES 20,000","KES 20,000",Successful
PAY00055919,TXN00055919,CUST03957,SUB03957,2026-02-03,Bank Transfer,20000,20000,Successful
PAY00055920,TXN00055920,CUST03957,SUB03957,2026-03-04,Bank Transfer,20000,20000,Successful
PAY00055921,TXN00055921,CUST03957,SUB03957,2026-04-06,DEBIT CARD,20000,0,Failed
PAY00055922,TXN00055922,CUST03957,SUB03957,2026-05-01,M-Pesa,20000,20000,Successful
PAY00055923,TXN00055923,CUST03957,SUB03957,2026-06-03,Debit Card,20000,20000,Successful
PAY00055924,TXN00055924,CUST03957,SUB03957,2026-07-02,Debit Card,20000,20000,Successful
PAY00055925,TXN00055925,CUST03957,SUB03957,2026-08-03,M-Pesa,20000,20000,Successful
PAY00055926,TXN00055926,CUST03957,SUB03957,2026-09-17,Bank Transfer,20000,20000,Late
PAY00055927,TXN00055927,CUST03958,SUB03958,2026-01-04,Debit Card,20000,20000,Successful
PAY00055928,TXN00055928,CUST03958,SUB03958,2026-02-02,Credit Card,20000,20000,Successful
PAY00055929,TXN00055929,CUST03958,SUB03958,2026-03-03,Credit Card,20000,20000,Successful
PAY00055930,TXN00055930,CUST03958,SUB03958,"Apr 01, 2026",Credit Card,20000,20000,Successful
PAY00055931,TXN00055931,CUST03958,SUB03958,2026-05-03,Credit Card,20000,20000,Successful
PAY00055932,TXN00055932,CUST03958,SUB03958,2026-06-07,Bank Transfer,20000,0,Failed
PAY00055933,TXN00055933,CUST03958,SUB03958,2026-07-03,Credit Card,20000,20000,Successful
PAY00055934,TXN00055934,CUST03958,SUB03958,2026-08-02,Bank Transfer,20000,20000,Successful
PAY00055935,TXN00055935,CUST03958,SUB03958,2026-09-01,Bank Transfer,20000,20000,Successful
PAY00055936,TXN00055936,CUST03959,SUB03959,2025-04-06,Debit Card,108000,0,Failed
PAY00055937,TXN00055937,CUST03960,SUB03960,2025-06-02,M-Pesa,1500,1500,Successful
PAY00055938,TXN00055938,CUST03960,SUB03960,2025-07-04,Credit Card,1500,1500,Successful
PAY00055939,TXN00055939,CUST03960,SUB03960,2025-08-02,Bank Transfer,1500,1500,Successful
PAY00055940,TXN00055940,CUST03960,SUB03960,2025-09-03,M-Pesa,1500,1500,Successful
PAY00055941,TXN00055941,CUST03960,SUB03960,2025-10-03,M-Pesa,1500,1500,Successful
PAY00055942,TXN00055942,CUST03960,SUB03960,2025-11-04,Debit Card,1500,1500,Successful
PAY00055943,TXN00055943,CUST03960,SUB03960,2025-12-03,Credit Card,1500,1500,Successful
PAY00055944,TXN00055944,CUST03961,SUB03961,2025-06-04,Debit Card,4500,4500,Successful
PAY00055945,TXN00055945,CUST03961,SUB03961,2025-07-02,Debit Card,4500,4500,Successful
PAY00055946,TXN00055946,CUST03961,SUB03961,2025-08-04,Bank Transfer,4500,4500,Successful
PAY00055947,TXN00055947,CUST03961,SUB03961,2025-09-03,Bank Transfer,4500,4500,Successful
PAY00055948,TXN00055948,CUST03961,SUB03961,2025-10-03,M-Pesa,4500,4500,Successful
PAY00055949,TXN00055949,CUST03961,SUB03961,2025-11-04,Debit Card,4500,4500,Successful
PAY00055950,TXN00055950,CUST03961,SUB03961,2025-12-02,Credit Card,4500,4500,Successful
PAY00055951,TXN00055951,CUST03961,SUB03961,2026-01-01,Credit Card,4500,4500,Successful
PAY00055952,TXN00055952,CUST03961,SUB03961,2026-02-03,Credit Card,4500,4500,Successful
PAY00055953,TXN00055953,CUST03961,SUB03961,2026-03-01,Bank Transfer,4500,4500,Successful
PAY00055954,TXN00055954,CUST03961,SUB03961,2026-04-07,M-Pesa,4500,0,Failed
PAY00055955,TXN00055955,CUST03961,SUB03961,2026-05-01,Credit Card,4500,4500,Successful
PAY00055956,TXN00055956,CUST03961,SUB03961,2026-06-04,M-Pesa,4500,4500,Successful
PAY00055957,TXN00055957,CUST03961,SUB03961,2026-07-02,Bank Transfer,4500,4500,Successful
PAY00055958,TXN00055958,CUST03961,SUB03961,2026-08-01,Bank Transfer,4500,4500,Successful
PAY00055959,TXN00055959,CUST03961,SUB03961,2026-09-04,M-Pesa,4500,4500,Successful
PAY00055960,TXN00055960,CUST03962,SUB03962,2024-12-02,Debit Card,9000,9000,Successful
PAY00055961,TXN00055961,CUST03962,SUB03962,2025-01-04,Bank Transfer,9000,9000,Successful
PAY00055962,TXN00055962,CUST03962,SUB03962,2025-02-03,Debit Card,9000,9000,Successful
PAY00055963,TXN00055963,CUST03962,SUB03962,2025-03-06,M-Pesa,9000,9000,Late
PAY00055964,TXN00055964,CUST03962,SUB03962,2025-04-03,Debit Card,9000,9000,Successful
PAY00055965,TXN00055965,CUST03962,SUB03962,2025-05-02,M-Pesa,9000,9000,Successful
PAY00055966,TXN00055966,CUST03962,SUB03962,2025-06-04,Credit Card,9000,9000,Successful
PAY00055967,TXN00055967,CUST03962,SUB03962,2025-07-04,Bank Transfer,9000,9000,Successful
PAY00055968,TXN00055968,CUST03962,SUB03962,2025-08-02,M-Pesa,9000,9000,Successful
PAY00055969,TXN00055969,CUST03962,SUB03962,2025-09-04,M-Pesa,9000,9000,Successful
PAY00055970,TXN00055970,CUST03962,SUB03962,2025-10-08,Debit Card,9000,0,Failed
PAY00055971,TXN00055971,CUST03962,SUB03962,2025-11-01,Debit Card,9000,9000,Successful
PAY00055972,TXN00055972,CUST03962,SUB03962,2025-12-03,Debit Card,9000,9000,Successful
PAY00055973,TXN00055973,CUST03962,SUB03962,2026-01-01,Credit Card,9000,9000,Successful
PAY00055974,TXN00055974,CUST03962,SUB03962,2026-02-04,Bank Transfer,9000,9000,Successful
PAY00055975,TXN00055975,CUST03962,SUB03962,2026-03-01,Credit Card,9000,9000,Successful
PAY00055976,TXN00055976,CUST03962,SUB03962,2026-04-02,Debit Card,9000,9000,Successful
PAY00055977,TXN00055977,CUST03962,SUB03962,2026-05-08,Credit Card,9000,0,Failed
PAY00055978,TXN00055978,CUST03962,SUB03962,2026-06-01,Debit Card,9000,9000,Successful
PAY00055979,TXN00055979,CUST03962,SUB03962,2026-07-02,Credit Card,9000,9000,Successful
PAY00055980,TXN00055980,CUST03962,SUB03962,2026-08-03,M-Pesa,9000,9000,Successful
PAY00055981,TXN00055981,CUST03962,SUB03962,2026-09-04,Credit Card,9000,9000,Successful
PAY00055982,TXN00055982,CUST03963,SUB03963,2026-02-01,Debit Card,9000,9000,Successful
PAY00055983,TXN00055983,CUST03963,SUB03963,2026-03-03,Credit Card,9000,9000,Successful
PAY00055984,TXN00055984,CUST03964,SUB03964,2024-05-04,M-Pesa,4500,4500,Successful
PAY00055985,TXN00055985,CUST03964,SUB03964,2024-06-03,Debit Card,4500,4500,Successful
PAY00055986,TXN00055986,CUST03964,SUB03964,2024-07-03,Debit Card,4500,4500,Successful
PAY00055987,TXN00055987,CUST03964,SUB03964,2024-08-01,Bank Transfer,4500,4500,Successful
PAY00055988,TXN00055988,CUST03964,SUB03964,2024-09-20,M-Pesa,4500,4500,Late
PAY00055989,TXN00055989,CUST03964,SUB03964,2024-10-01,Debit Card,4500,4500,Successful
PAY00055990,TXN00055990,CUST03964,SUB03964,2024-11-02,Credit Card,4500,4500,Successful
PAY00055991,TXN00055991,CUST03964,SUB03964,2024-12-03,Credit Card,4500,4500,Successful
PAY00055992,TXN00055992,CUST03964,SUB03964,2025-01-16,Bank Transfer,4500,4500,Late
PAY00055993,TXN00055993,CUST03964,SUB03964,2025-02-02,Credit Card,4500,4500,Successful
PAY00055994,TXN00055994,CUST03964,SUB03964,2025-03-04,Bank Transfer,4500,4500,Successful
PAY00055995,TXN00055995,CUST03964,SUB03964,2025-04-01,Debit Card,4500,4500,Successful
PAY00055996,TXN00055996,CUST03964,SUB03964,2025-05-04,M-Pesa,4500,4500,Successful
PAY00055997,TXN00055997,CUST03964,SUB03964,2025-06-03,M-Pesa,4500,0,Failed
PAY00055998,TXN00055998,CUST03964,SUB03964,2025-07-02,Bank Transfer,4500,4500,Successful
PAY00055999,TXN00055999,CUST03964,SUB03964,2025-08-01,Debit Card,4500,4500,Successful
PAY00056000,TXN00056000,CUST03964,SUB03964,2025-09-03,Credit Card,4500,4500,Successful
PAY00056001,TXN00056001,CUST03964,SUB03964,2025-10-02,Debit Card,4500,4500,Successful
PAY00056002,TXN00056002,CUST03964,SUB03964,2025-11-01,M-Pesa,4500,4500,Successful
PAY00056003,TXN00056003,CUST03964,SUB03964,2025-12-02,Debit Card,4500,4500,Successful
PAY00056004,TXN00056004,CUST03964,SUB03964,2026-01-02,Credit Card,4500,4500,Successful
PAY00056005,TXN00056005,CUST03964,SUB03964,2026-02-03,Credit Card,4500,4500,Successful
PAY00056006,TXN00056006,CUST03964,SUB03964,2026-03-03,Credit Card,4500,4500,Successful
PAY00056007,TXN00056007,CUST03964,SUB03964,2026-04-01,Debit Card,4500,4500,Successful
PAY00056008,TXN00056008,CUST03964,SUB03964,2026-05-07,M-Pesa,4500,0,Failed
PAY00056009,TXN00056009,CUST03964,SUB03964,2026-06-01,Bank Transfer,4500,4500,Successful
PAY00056010,TXN00056010,CUST03964,SUB03964,2026-07-02,M-Pesa,4500,4500,Successful
PAY00056011,TXN00056011,CUST03964,SUB03964,2026-08-04,M-Pesa,4500,4500,Successful
PAY00056012,TXN00056012,CUST03964,SUB03964,2026-09-02,Credit Card,4500,4500,Successful
PAY00056013,TXN00056013,CUST03965,SUB03965,2023-11-03,Bank Transfer,1500,1500,Successful
PAY00056014,TXN00056014,CUST03965,SUB03965,2023-12-03,Bank Transfer,1500,1500,Successful
PAY00056015,TXN00056015,CUST03965,SUB03965,2024-01-19,M-Pesa,1500,1500,Late
PAY00056016,TXN00056016,CUST03965,SUB03965,2024-02-06,Debit Card,1500,1500,Late
PAY00056017,TXN00056017,CUST03966,SUB03966,2025-09-02,Credit Card,4500,4500,Successful
PAY00056018,TXN00056018,CUST03966,SUB03966,2025-10-02,M-Pesa,4500,4500,Successful
PAY00056019,TXN00056019,CUST03966,SUB03966,2025-11-03,M-Pesa,4500,4500,Successful
PAY00056020,TXN00056020,CUST03966,SUB03966,2025-12-19,Debit Card,4500,4500,Late
PAY00056021,TXN00056021,CUST03966,SUB03966,2026-01-20,Debit Card,4500,4500,Late
PAY00056022,TXN00056022,CUST03966,SUB03966,2026-02-03,Credit Card,4500,4500,Successful
PAY00056023,TXN00056023,CUST03966,SUB03966,2026-03-01,M-Pesa,4500,4500,Successful
PAY00056024,TXN00056024,CUST03966,SUB03966,2026-04-02,Credit Card,4500,4500,Successful
PAY00056025,TXN00056025,CUST03966,SUB03966,2026-05-01,Debit Card,4500,4500,Successful
PAY00056026,TXN00056026,CUST03966,SUB03966,2026-06-02,Debit Card,4500,0,Failed
PAY00056027,TXN00056027,CUST03966,SUB03966,2026-07-04,Credit Card,4500,4500,Successful
PAY00056028,TXN00056028,CUST03966,SUB03966,2026-08-01,M-Pesa,4500,4500,Successful
PAY00056029,TXN00056029,CUST03966,SUB03966,2026-09-19,M-Pesa,4500,4500,Late
PAY00056030,TXN00056030,CUST03967,SUB03967,2026-03-01,M-Pesa,4500,4500,Successful
PAY00056031,TXN00056031,CUST03967,SUB03967,2026-04-02,Debit Card,4500,4500,successful
PAY00056032,TXN00056032,CUST03967,SUB03967,2026-05-04,Credit Card,4500,4500,Successful
PAY00056033,TXN00056033,CUST03967,SUB03967,2026-06-01,Bank Transfer,4500,4500,Successful
PAY00056034,TXN00056034,CUST03967,SUB03967,2026-07-03,Bank Transfer,4500,4500,Successful
PAY00056035,TXN00056035,CUST03967,SUB03967,2026-08-01,Debit Card,4500,4500,Successful
PAY00056036,TXN00056036,CUST03967,SUB03967,2026-09-16,Debit Card,4500,4500,Late
PAY00056037,TXN00056037,CUST03968,SUB03968,2024-08-03,Credit Card,4500,4500,Successful
PAY00056038,TXN00056038,CUST03968,SUB03968,2024-09-15,Debit Card,4500,4500,Late
PAY00056039,TXN00056039,CUST03968,SUB03968,2024-10-02,M-Pesa,4500,4500,Successful
PAY00056040,TXN00056040,CUST03968,SUB03968,2024-11-03,Credit Card,4500,4500,Successful
PAY00056041,TXN00056041,CUST03968,SUB03968,2024-12-04,Debit Card,4500,4500,Successful
PAY00056042,TXN00056042,CUST03968,SUB03968,2025-01-02,M-Pesa,4500,4500,Successful
PAY00056043,TXN00056043,CUST03968,SUB03968,2025-02-21,Debit Card,4500,4500,Late
PAY00056044,TXN00056044,CUST03968,SUB03968,2025-03-03,Debit Card,4500,4500,Successful
PAY00056045,TXN00056045,CUST03968,SUB03968,2025-04-04,Debit Card,4500,4500,Successful
PAY00056046,TXN00056046,CUST03968,SUB03968,2025-05-02,M-Pesa,4500,4500,Successful
PAY00056047,TXN00056047,CUST03968,SUB03968,2025-06-04,M-Pesa,4500,4500,Successful
PAY00056048,TXN00056048,CUST03968,SUB03968,2025-07-01,Credit Card,4500,4500,Successful
PAY00056049,TXN00056049,CUST03968,SUB03968,2025-08-02,Bank Transfer,4500,4500,Successful
PAY00056050,TXN00056050,CUST03968,SUB03968,2025-09-03,Credit Card,4500,4500,Successful
PAY00056051,TXN00056051,CUST03968,SUB03968,2025-10-02,Bank Transfer,4500,"4,500",Successful
PAY00056052,TXN00056052,CUST03968,SUB03968,2025-11-04,Debit Card,4500,4500,Successful
PAY00056053,TXN00056053,CUST03968,SUB03968,2025-12-03,Debit Card,4500,4500,Successful
PAY00056054,TXN00056054,CUST03968,SUB03968,2026-01-03,Credit Card,4500,4500,Successful
PAY00056055,TXN00056055,CUST03968,SUB03968,2026-02-01,Credit Card,4500,4500,Successful
PAY00056056,TXN00056056,CUST03968,SUB03968,2026-03-16,Bank Transfer,4500,4500,Late
PAY00056057,TXN00056057,CUST03969,SUB03969,2025-12-07,Credit Card,1500,1500,Late
PAY00056058,TXN00056058,CUST03969,SUB03969,2026-01-01,M-Pesa,1500,1500,Successful
PAY00056059,TXN00056059,CUST03969,SUB03969,2026-02-04,M-Pesa,1500,1500,Successful
PAY00056060,TXN00056060,CUST03969,SUB03969,2026-03-03,Debit Card,1500,0,Failed
PAY00056061,TXN00056061,CUST03969,SUB03969,2026-04-01,Credit Card,1500,1500,Successful
PAY00056062,TXN00056062,CUST03969,SUB03969,2026-05-02,Credit Card,1500,1500,Successful
PAY00056063,TXN00056063,CUST03969,SUB03969,2026-06-04,Bank Transfer,1500,1500,Successful
PAY00056064,TXN00056064,CUST03969,SUB03969,2026-07-03,M-Pesa,1500,1500,Successful
PAY00056065,TXN00056065,CUST03969,SUB03969,2026-08-04,Bank Transfer,1500,1500,Successful
PAY00056066,TXN00056066,CUST03969,SUB03969,2026-09-04,Bank Transfer,1500,1500,Successful
PAY00056067,TXN00056067,CUST03970,SUB03970,2024-03-01,M-Pesa,1500,1500,Successful
PAY00056068,TXN00056068,CUST03970,SUB03970,2024-04-02,M-Pesa,1500,1500,Successful
PAY00056069,TXN00056069,CUST03970,SUB03970,2024-05-03,Credit Card,1500,1500,Successful
PAY00056070,TXN00056070,CUST03970,SUB03970,2024-06-01,M-Pesa,1500,1500,Successful
PAY00056071,TXN00056071,CUST03970,SUB03970,2024-07-04,M-Pesa,1500,1500,Successful
PAY00056072,TXN00056072,CUST03970,SUB03970,2024-08-01,Credit Card,1500,1500,Successful
PAY00056073,TXN00056073,CUST03970,SUB03970,2024-09-04,M-Pesa,1500,1500,Successful
PAY00056074,TXN00056074,CUST03970,SUB03970,2024-10-04,Debit Card,1500,1500,Successful
PAY00056075,TXN00056075,CUST03970,SUB03970,2024-11-03,Credit Card,1500,1500,Successful
PAY00056076,TXN00056076,CUST03970,SUB03970,2024-12-03,Bank Transfer,1500,1500,Successful
PAY00056077,TXN00056077,CUST03970,SUB03970,2025-01-01,Bank Transfer,1500,1500,Successful
PAY00056078,TXN00056078,CUST03970,SUB03970,2025-02-04,Bank Transfer,1500,1500,Successful
PAY00056079,TXN00056079,CUST03970,SUB03970,2025-03-04,Credit Card,1500,1500,Successful
PAY00056080,TXN00056080,CUST03970,SUB03970,2025-04-01,Debit Card,1500,1500,Successful
PAY00056081,TXN00056081,CUST03970,SUB03970,2025-05-04,M-Pesa,1500,1500,Successful
PAY00056082,TXN00056082,CUST03970,SUB03970,2025-06-03,Credit Card,1500,1500,Successful
PAY00056083,TXN00056083,CUST03970,SUB03970,2025-07-03,Bank Transfer,1500,1500,Successful
PAY00056084,TXN00056084,CUST03970,SUB03970,2025-08-08,Debit Card,1500,1500,Late
PAY00056085,TXN00056085,CUST03970,SUB03970,2025-09-01,Bank Transfer,1500,1500,Successful
PAY00056086,TXN00056086,CUST03970,SUB03970,2025-10-03,Credit Card,1500,1500,Successful
PAY00056087,TXN00056087,CUST03970,SUB03970,2025-11-03,Debit Card,1500,1500,Successful
PAY00056088,TXN00056088,CUST03970,SUB03970,2025-12-04,Credit Card,1500,1500,Successful
PAY00056089,TXN00056089,CUST03970,SUB03970,2026-01-04,Credit Card,1500,1500,Successful
PAY00056090,TXN00056090,CUST03970,SUB03970,2026-02-04,Bank Transfer,1500,1500,Successful
PAY00056091,TXN00056091,CUST03970,SUB03970,2026-03-01,Credit Card,1500,1500,Successful
PAY00056092,TXN00056092,CUST03970,SUB03970,2026-04-02,Debit Card,1500,1500,Successful
PAY00056093,TXN00056093,CUST03970,SUB03970,2026-05-03,M-Pesa,1500,1500,Successful
PAY00056094,TXN00056094,CUST03970,SUB03970,2026-06-02,Bank Transfer,1500,1500,Successful
PAY00056095,TXN00056095,CUST03970,SUB03970,2026-07-04,Debit Card,1500,1500,Successful
PAY00056096,TXN00056096,CUST03970,SUB03970,2026-08-03,Bank Transfer,1500,1500,Successful
PAY00056097,TXN00056097,CUST03970,SUB03970,2026-09-02,Credit Card,1500,1500,Successful
PAY00056098,TXN00056098,CUST03971,SUB03971,2024-09-04,Bank Transfer,4500,0,Failed
PAY00056099,TXN00056099,CUST03971,SUB03971,2024-10-03,Debit Card,4500,4500,Successful
PAY00056100,TXN00056100,CUST03971,SUB03971,2024-11-03,Debit Card,4500,4500,Successful
PAY00056101,TXN00056101,CUST03971,SUB03971,2024-12-03,Bank Transfer,4500,4500,Successful
PAY00056102,TXN00056102,CUST03971,SUB03971,2025-01-03,Credit Card,4500,4500,Successful
PAY00056103,TXN00056103,CUST03971,SUB03971,2025-02-02,Bank Transfer,4500,4500,Successful
PAY00056104,TXN00056104,CUST03971,SUB03971,2025-03-04,Debit Card,4500,4500,Successful
PAY00056105,TXN00056105,CUST03971,SUB03971,2025-04-04,M-Pesa,4500,4500,Successful
PAY00056106,TXN00056106,CUST03971,SUB03971,2025-05-04,Credit Card,4500,4500,Successful
PAY00056107,TXN00056107,CUST03971,SUB03971,2025-06-04,M-Pesa,4500,4500,Successful
PAY00056108,TXN00056108,CUST03971,SUB03971,2025-07-03,Bank Transfer,4500,4500,Successful
PAY00056109,TXN00056109,CUST03971,SUB03971,2025-08-02,Debit Card,4500,4500,Successful
PAY00056110,TXN00056110,CUST03971,SUB03971,2025-09-01,Debit Card,4500,4500,Successful
PAY00056111,TXN00056111,CUST03971,SUB03971,2025-10-01,Bank Transfer,4500,4500,Successful
PAY00056112,TXN00056112,CUST03971,SUB03971,2025-11-04,M-Pesa,4500,4500,Successful
PAY00056113,TXN00056113,CUST03971,SUB03971,2025-12-01,Bank Transfer,4500,4500,Successful
PAY00056114,TXN00056114,CUST03971,SUB03971,2026-01-01,M-Pesa,4500,4500,Successful
PAY00056115,TXN00056115,CUST03971,SUB03971,2026-02-03,M-Pesa,4500,4500,Successful
PAY00056116,TXN00056116,CUST03971,SUB03971,2026-03-01,Credit Card,4500,4500,Successful
PAY00056117,TXN00056117,CUST03971,SUB03971,2026-04-01,Credit Card,4500,4500,Successful
PAY00056118,TXN00056118,CUST03971,SUB03971,2026-05-02,Credit Card,4500,4500,Successful
PAY00056119,TXN00056119,CUST03971,SUB03971,2026-06-01,M-Pesa,4500,4500,Successful
PAY00056120,TXN00056120,CUST03971,SUB03971,2026-07-03,M-Pesa,4500,4500,Successful
PAY00056121,TXN00056121,CUST03971,SUB03971,2026-08-03,Credit Card,4500,4500,Successful
PAY00056122,TXN00056122,CUST03971,SUB03971,2026-09-01,M-Pesa,4500,4500,Successful
PAY00056123,TXN00056123,CUST03972,SUB03972,2024-04-03,M-Pesa,4500,4500,Successful
PAY00056124,TXN00056124,CUST03972,SUB03972,2024-05-03,Credit Card,4500,4500,Successful
PAY00056125,TXN00056125,CUST03972,SUB03972,2024-06-01,Bank Transfer,4500,4500,Successful
PAY00056126,TXN00056126,CUST03972,SUB03972,2024-07-02,Credit Card,4500,4500,Successful
PAY00056127,TXN00056127,CUST03972,SUB03972,2024-08-02,M-Pesa,4500,4500,Successful
PAY00056128,TXN00056128,CUST03972,SUB03972,2024-09-01,Bank Transfer,4500,4500,Successful
PAY00056129,TXN00056129,CUST03972,SUB03972,2024-10-03,M-Pesa,4500,4500,Successful
PAY00056130,TXN00056130,CUST03972,SUB03972,2024-11-04,M-Pesa,4500,4500,Successful
PAY00056131,TXN00056131,CUST03972,SUB03972,2024-12-08,Debit Card,4500,0,Failed
PAY00056132,TXN00056132,CUST03972,SUB03972,2025-01-08,Credit Card,4500,0,Failed
PAY00056133,TXN00056133,CUST03972,SUB03972,2025-02-01,Debit Card,4500,4500,Successful
PAY00056134,TXN00056134,CUST03972,SUB03972,2025-03-03,Credit Card,4500,4500,Successful
PAY00056135,TXN00056135,CUST03972,SUB03972,2025-04-02,M-Pesa,4500,4500,Successful
PAY00056136,TXN00056136,CUST03972,SUB03972,2025-05-02,Debit Card,4500,4500,Successful
PAY00056137,TXN00056137,CUST03972,SUB03972,2025-06-01,Bank Transfer,4500,4500,Successful
PAY00056138,TXN00056138,CUST03972,SUB03972,2025-07-05,M-Pesa,4500,0,Failed
PAY00056139,TXN00056139,CUST03972,SUB03972,2025-08-19,Bank Transfer,4500,4500,Late
PAY00056140,TXN00056140,CUST03972,SUB03972,2025-09-02,Credit Card,4500,4500,Successful
PAY00056141,TXN00056141,CUST03972,SUB03972,2025-10-04,M-Pesa,4500,4500,Successful
PAY00056142,TXN00056142,CUST03972,SUB03972,2025-11-01,Credit Card,4500,4500,Successful
PAY00056143,TXN00056143,CUST03972,SUB03972,2025-12-06,Credit Card,4500,0,Failed
PAY00056144,TXN00056144,CUST03972,SUB03972,2026-01-02,Debit Card,4500,4500,Successful
PAY00056145,TXN00056145,CUST03972,SUB03972,2026-02-04,Debit Card,4500,4500,Successful
PAY00056146,TXN00056146,CUST03972,SUB03972,2026-03-04,Bank Transfer,4500,4500,Successful
PAY00056147,TXN00056147,CUST03972,SUB03972,2026-04-04,Debit Card,4500,4500,Successful
PAY00056148,TXN00056148,CUST03972,SUB03972,2026-05-01,M-Pesa,4500,4500,Successful
PAY00056149,TXN00056149,CUST03972,SUB03972,2026-06-04,M-Pesa,4500,4500,Successful
PAY00056150,TXN00056150,CUST03972,SUB03972,2026-07-02,M-Pesa,4500,4500,Successful
PAY00056151,TXN00056151,CUST03972,SUB03972,2026-08-02,M-Pesa,4500,4500,Successful
PAY00056152,TXN00056152,CUST03972,SUB03972,2026-09-02,Credit Card,4500,4500,Successful
