customer_id,company_name,industry,country,city,company_size,signup_date,acquisition_channel
CUST04359,"Williams, Schmidt and Graham",Construction,Rwanda,Mombasa,1-5,2025-04-15,Referral
CUST04360,"Hicks, Kennedy and Lawrence",Construction,Tanzania,Nakuru,51-200,2024-12-13,Facebook
CUST04361,"Gross, Henson and Berger",Technology,Nigeria,Lagos,11-50,2025-04-25,Referral
CUST04362,Crawford and Sons,Construction,Kenya,Lagos,201-500,2024-05-17,Organic Search
CUST04363,Sullivan-Morgan,Logistics,Nigeria,Accra,201-500,2025-04-20,Google Ads
CUST04364,Martinez-Moreno,Real Estate,Rwanda,Kisumu,6-10,2025-02-14,Referral
CUST04365,Herrera Group,Professional Services,Nigeria,Johannesburg,201-500,2025-01-22,Sales Team
CUST04366,Perez-York,Healthcare,Uganda,Nakuru,201-500,2026-08-14,Partner
CUST04367,"Banks, Robinson and Rogers",Hospitality,Uganda,Kampala,51-200,2024-10-29,Facebook
CUST04368,Porter PLC,Technology,Nigeria,Nairobi,11-50,2026-08-09,Instagram
CUST04369,Henry-Franco,Hospitality,Uganda,Kampala,6-10,2024-10-20,Organic Search
CUST04370,"Shea, Castillo and Parsons",Hospitality,Kenya,Mombasa,11-50,2024-04-18,LinkedIn
CUST04371,"Murphy, Kelly and Francis",Education,Kenya,Dar es Salaam,11-50,2025-12-03,Partner
CUST04372,Sims PLC,Manufacturing,South Africa,Kigali,201-500,2024-10-30,Referral
CUST04373,Walker-Sandoval,Manufacturing,Tanzania,Accra,51-200,2025-11-28,Referral
CUST04374,Johnson-Stokes,Technology,Uganda,Dar es Salaam,6-10,2024-02-12,Sales Team
CUST04375,Shannon-Clark,Technology,Ghana,Accra,11-50,2025-12-18,Sales Team
CUST04376,Taylor and Sons,Education,Nigeria,Johannesburg,201-500,2025-07-06,Sales Team
CUST04377,Harris and Sons,Professional Services,Rwanda,Nakuru,11-50,2026-05-06,Facebook
CUST04378,Smith-Anderson,Professional Services,Uganda,Dar es Salaam,11-50,2025-10-11,Partner
CUST04379,"Green, Brown and Davis",Retail,Ghana,Nairobi,201-500,2026-01-14,Partner
CUST04380,"Gonzalez, Hernandez and Best",Real Estate,Tanzania,Lagos,1-5,2024-11-13,Partner
CUST04381,White-Meyer,Construction,South Africa,Kigali,201-500,2023-12-28,Facebook
CUST04382,"Davidson, Campbell and Williams",Technology,South Africa,Dar es Salaam,201-500,2025-04-23,Sales Team
CUST04383,Simon Ltd,Education,Tanzania,Accra,6-10,2025-11-03,Google Ads
CUST04384,Hicks-Brown,Hospitality,Kenya,Accra,11-50,2024-03-23,Facebook
CUST04385,Golden Inc,Hospitality,Tanzania,Johannesburg,1-5,2025-06-27,Referral
CUST04386,"Prince, Hansen and Allen",Construction,Rwanda,Mombasa,11-50,2025-03-29,Organic Search
CUST04387,"Villa, Malone and Harris",Healthcare,Nigeria,Lagos,201-500,2026-04-27,Instagram
CUST04388,Rubio-King,Hospitality,South Africa,Kisumu,51-200,2024-10-24,Google Ads
CUST04389,Mcbride-Wood,Healthcare,South Africa,Dar es Salaam,11-50,2025-11-11,Instagram
CUST04390,"Macias, Robinson and Mccall",Retail,Rwanda,Johannesburg,51-200,2024-12-01,Instagram
CUST04391,Hartman-Flowers,Manufacturing,Uganda,Mombasa,1-5,2023-11-17,Organic Search
CUST04392,Lee-Burns,Logistics,Nigeria,Mombasa,51-200,2025-03-30,Partner
CUST04393,Brown-Stephens,Construction,Uganda,Mombasa,1-5,2026-06-23,Partner
CUST04394,"Norton, Brown and Prince",Logistics,Rwanda,Mombasa,201-500,2025-05-18,Referral
CUST04395,"Edwards, Stewart and Gonzalez",Technology,Uganda,Nakuru,11-50,2024-04-13,Referral
CUST04396,"Preston, Matthews and Berry",Construction,Rwanda,Lagos,51-200,2025-11-14,Referral
CUST04397,Curtis Ltd,Healthcare,South Africa,Accra,1-5,2025-10-01,Google Ads
CUST04398,Taylor and Sons,Manufacturing,Uganda,Kisumu,1-5,2024-03-30,Sales Team
CUST04399,Wilson Group,Technology,Nigeria,Kisumu,6-10,2025-12-08,LinkedIn
CUST04400,Harper LLC,Manufacturing,Rwanda,Kisumu,201-500,2025-01-30,Sales Team
CUST04401,"Tanner, Perkins and Wells",Education,Nigeria,Dar es Salaam,51-200,2025-12-14,Instagram
CUST04402,Logan-Chang,Hospitality,Rwanda,Nairobi,1-5,2024-03-11,Referral
CUST04403,Banks-Wood,Retail,Nigeria,Nairobi,11-50,2025-03-16,Facebook
CUST04404,Patel-Torres,Manufacturing,Ghana,Mombasa,1-5,2024-11-27,Partner
CUST04405,"Powers, Shepherd and Lam",Technology,Nigeria,Lagos,1-5,2024-11-24,Organic Search
CUST04406,Lozano-Chapman,Retail,Uganda,Accra,6-10,2025-01-20,Facebook
CUST04407,Cunningham LLC,Professional Services,Tanzania,Kisumu,11-50,2026-01-12,LinkedIn
CUST04408,Stein-Campos,Hospitality,Kenya,Kigali,1-5,2024-06-03,Referral
CUST04409,Ellis-Pitts,Hospitality,Ghana,Mombasa,6-10,2025-01-22,Sales Team
CUST04410,Bartlett-Mccarty,Logistics,South Africa,Mombasa,51-200,2025-07-31,Facebook
CUST04411,Levy-Garcia,Retail,Uganda,Mombasa,6-10,2024-05-26,Sales Team
CUST04412,Morgan-Pena,Real Estate,Tanzania,Dar es Salaam,6-10,2024-01-21,Sales Team
CUST04413,"Anderson, Smith and Keller",Construction,Nigeria,Nairobi,201-500,2024-05-28,Facebook
CUST04414,Joyce-Hamilton,Real Estate,Nigeria,Accra,6-10,2024-11-24,Partner
CUST04415,Salazar-Rodriguez,Construction,Nigeria,Dar es Salaam,201-500,2025-07-05,Partner
CUST04416,"Davis, Gay and White",Hospitality,Uganda,Kisumu,6-10,2026-05-16,Facebook
CUST04417,Wilkins-King,Manufacturing,Uganda,Johannesburg,6-10,2023-11-11,Facebook
CUST04418,Haynes Ltd,Retail,Tanzania,Dar es Salaam,51-200,2026-07-20,Instagram
CUST04419,"Henderson, Reilly and Smith",Technology,Uganda,Kisumu,6-10,2024-11-01,Sales Team
CUST04420,Parker Ltd,Education,Kenya,Lagos,11-50,2024-07-02,Organic Search
CUST04421,Butler PLC,Manufacturing,Rwanda,Mombasa,1-5,2024-03-15,LinkedIn
CUST04422,Ford and Sons,Retail,Ghana,Kisumu,51-200,2025-04-12,LinkedIn
CUST04423,"Davis, Jarvis and Christian",Professional Services,South Africa,Lagos,6-10,2025-12-02,Instagram
CUST04424,Hamilton PLC,Education,Kenya,Mombasa,1-5,2024-05-06,LinkedIn
CUST04425,Parker Ltd,Professional Services,Uganda,Kigali,1-5,2024-02-27,Partner
CUST04426,"Allen, King and Parker",Logistics,Uganda,Lagos,201-500,2026-07-26,Facebook
CUST04427,Young Ltd,Professional Services,South Africa,Accra,51-200,2024-09-24,Referral
CUST04428,Anderson-Aguilar,Logistics,South Africa,Kampala,51-200,2024-08-22,LinkedIn
CUST04429,Tucker Group,Hospitality,Tanzania,Accra,11-50,2024-01-12,Facebook
CUST04430,Manning PLC,Construction,Uganda,Nakuru,6-10,2026-04-02,Facebook
CUST04431,"Martin, Snyder and Acosta",Construction,Nigeria,Lagos,1-5,2023-12-16,Google Ads
CUST04432,Jensen-Gonzalez,Real Estate,Tanzania,Kampala,6-10,2026-02-02,Partner
CUST04433,Campos PLC,Logistics,Nigeria,Johannesburg,6-10,2023-10-13,Facebook
CUST04434,Marks PLC,Construction,Nigeria,Dar es Salaam,51-200,2026-03-26,Organic Search
CUST04435,Young-Morris,Education,Uganda,Johannesburg,11-50,2024-02-26,Instagram
CUST04436,"Carlson, Vasquez and Delgado",Technology,Nigeria,Nairobi,51-200,2026-06-22,Instagram
CUST04437,"Delacruz, Brady and Gray",Manufacturing,South Africa,Nakuru,1-5,2023-11-30,Google Ads
CUST04438,"Vincent, Murray and Olson",Logistics,Kenya,Kampala,51-200,2024-05-25,LinkedIn
CUST04439,Salazar Inc,Healthcare,Kenya,Nakuru,1-5,2025-06-23,LinkedIn
CUST04440,Lester PLC,Technology,Uganda,Lagos,11-50,2026-04-13,Google Ads
CUST04441,Knight-Nelson,Logistics,Tanzania,Kisumu,1-5,2026-01-19,Google Ads
CUST04442,Jones LLC,Hospitality,South Africa,Kigali,6-10,2026-05-13,Sales Team
CUST04443,"Cooper, Lewis and Dean",Retail,Ghana,Kampala,51-200,2026-04-01,Instagram
CUST04444,Walker Ltd,Real Estate,South Africa,Accra,11-50,2026-05-21,Sales Team
CUST04445,Buchanan LLC,Professional Services,Tanzania,Kampala,51-200,2023-10-20,Organic Search
CUST04446,Pena-Campos,Technology,Tanzania,Kampala,201-500,2026-03-08,Google Ads
CUST04447,Carter-Young,Construction,Nigeria,Mombasa,11-50,2025-06-11,Google Ads
CUST04448,Hall-Adams,Education,Nigeria,Kampala,1-5,2024-01-31,Google Ads
CUST04449,Powers LLC,Real Estate,South Africa,Dar es Salaam,11-50,2026-08-20,Sales Team
CUST04450,"York, Schroeder and Miller",Healthcare,Kenya,Johannesburg,1-5,2025-08-06,Sales Team
CUST04451,Dawson-Dougherty,Real Estate,Uganda,Johannesburg,11-50,2025-10-03,LinkedIn
CUST04452,Fernandez-Castaneda,Logistics,Rwanda,Dar es Salaam,6-10,2026-07-14,Organic Search
CUST04453,Acosta Group,Manufacturing,South Africa,Nairobi,6-10,2025-01-30,Organic Search
CUST04454,Arnold LLC,Healthcare,Uganda,Kigali,6-10,2024-02-11,Organic Search
CUST04455,Crawford-Nelson,Professional Services,Ghana,Accra,1-5,2026-06-01,Facebook
CUST04456,Ramos and Sons,Professional Services,Uganda,Kampala,1-5,2024-04-28,Instagram
CUST04457,Thompson LLC,Real Estate,Uganda,Kigali,201-500,2025-10-03,Sales Team
CUST04458,"Bush, Haney and Peterson",Manufacturing,Ghana,Johannesburg,51-200,2023-11-24,Sales Team
CUST04459,"Cox, Mills and Martinez",Retail,Ghana,Lagos,51-200,2026-04-07,Instagram
CUST04460,Munoz Group,Professional Services,Uganda,Kigali,51-200,2026-05-08,LinkedIn
CUST04461,Carlson Group,Hospitality,Kenya,Johannesburg,6-10,2025-06-30,Facebook
CUST04462,"Brock, Ramirez and Tran",Manufacturing,Nigeria,Kigali,1-5,2025-09-07,LinkedIn
CUST04463,Palmer PLC,Technology,Nigeria,Johannesburg,201-500,2024-03-18,LinkedIn
CUST04464,Collins-Dixon,Logistics,Rwanda,Dar es Salaam,6-10,2024-01-29,Instagram
CUST04465,"Williams, Mccullough and Cox",Real Estate,Nigeria,Kampala,6-10,2025-05-03,Google Ads
CUST04466,Torres PLC,Real Estate,Kenya,Kigali,11-50,2025-01-24,Referral
CUST04467,Elliott-Nelson,Hospitality,Kenya,Lagos,201-500,2026-05-22,Partner
CUST04468,Neal PLC,Construction,Uganda,Mombasa,6-10,2024-10-10,Organic Search
CUST04469,Martinez-Clark,Construction,Kenya,Johannesburg,1-5,2025-06-16,Partner
CUST04470,Holt-Perez,Retail,South Africa,Dar es Salaam,51-200,2024-10-18,Sales Team
CUST04471,"Hurley, Martinez and Wilson",Healthcare,Tanzania,Johannesburg,51-200,2026-07-13,Referral
CUST04472,Miller-Shelton,Manufacturing,Kenya,Nairobi,1-5,2024-11-28,Facebook
CUST04473,Ross-Peters,Education,Ghana,Accra,51-200,2026-06-20,Referral
CUST04474,Baker LLC,Healthcare,Ghana,Kigali,51-200,2026-07-27,Sales Team
CUST04475,"Briggs, Hicks and Bender",Healthcare,Ghana,Accra,201-500,2025-05-21,LinkedIn
CUST04476,Francis PLC,Healthcare,Kenya,Kigali,6-10,2024-01-15,Sales Team
CUST04477,Ryan-Crawford,Technology,Rwanda,Nairobi,11-50,2026-06-26,Partner
CUST04478,Sharp-King,Retail,Kenya,Kigali,6-10,2025-08-05,Partner
CUST04479,"Cruz, Mcdaniel and Ford",Technology,Nigeria,Nakuru,51-200,2026-05-27,Instagram
CUST04480,Wright-Baird,Retail,Ghana,Kigali,11-50,2025-03-15,Sales Team
CUST04481,Johnson-Thomas,Real Estate,Uganda,Accra,51-200,2024-05-08,Google Ads
CUST04482,"Kelley, Tanner and Livingston",Professional Services,Nigeria,Johannesburg,11-50,2024-07-02,Facebook
CUST04483,"Stone, Duncan and Bennett",Real Estate,Nigeria,Kigali,6-10,2024-11-28,Partner
CUST04484,"Wells, Jennings and Branch",Hospitality,Kenya,Dar es Salaam,201-500,2024-06-10,LinkedIn
CUST04485,Rogers-Hodges,Retail,Uganda,Dar es Salaam,11-50,2026-07-18,Google Ads
CUST04486,Simmons-Berry,Construction,Ghana,Kisumu,51-200,2024-02-22,Sales Team
CUST04487,Huang Inc,Hospitality,Rwanda,Kampala,6-10,2025-07-23,Google Ads
CUST04488,Martinez LLC,Technology,Ghana,Kampala,201-500,2024-04-01,Partner
CUST04489,"Lane, Mcdowell and Quinn",Real Estate,Rwanda,Dar es Salaam,11-50,2024-06-01,Sales Team
CUST04490,Soto-Cunningham,Education,Uganda,Kampala,11-50,2026-04-29,Referral
CUST04491,Anderson Ltd,Healthcare,Nigeria,Nakuru,11-50,2025-05-19,Referral
CUST04492,"Farmer, Flores and Campbell",Professional Services,South Africa,Kampala,201-500,2025-08-19,Google Ads
CUST04493,Clark-Rivera,Education,Ghana,Johannesburg,201-500,2025-05-11,Instagram
CUST04494,Wilson Group,Real Estate,Uganda,Kampala,11-50,2025-01-19,LinkedIn
CUST04495,"Carr, Gomez and Gonzalez",Healthcare,Uganda,Johannesburg,11-50,2025-06-01,Sales Team
CUST04496,"Wright, Stewart and King",Healthcare,Kenya,Lagos,201-500,2024-12-22,Facebook
CUST04497,Morgan Inc,Construction,Uganda,Nairobi,201-500,2024-03-09,Partner
CUST04498,"Holmes, Gardner and Watson",Logistics,Rwanda,Kisumu,201-500,2025-12-19,LinkedIn
CUST04499,"Chaney, Reese and Castillo",Hospitality,Ghana,Lagos,201-500,2025-07-16,Referral
CUST04500,Leonard-Odonnell,Professional Services,Uganda,Kisumu,1-5,2024-10-24,Organic Search
CUST04501,Cole and Sons,Real Estate,Rwanda,Kisumu,1-5,2025-05-10,Facebook
CUST04502,"Alvarez, Warren and Kennedy",Professional Services,South Africa,Accra,1-5,2024-08-19,LinkedIn
CUST04503,"Harris, Smith and Baldwin",Technology,Tanzania,Lagos,11-50,2025-12-19,Instagram
CUST04504,Parks-Hampton,Healthcare,Nigeria,Kigali,11-50,2026-07-03,Partner
CUST04505,Barrett Inc,Manufacturing,South Africa,Johannesburg,6-10,2026-06-21,Facebook
CUST04506,Francis-Branch,Retail,Uganda,Nairobi,1-5,2024-03-23,Referral
CUST04507,"Pineda, Todd and Oliver",Healthcare,Ghana,Kigali,11-50,2023-12-19,Sales Team
CUST04508,"Jackson, Jones and Lawson",Professional Services,Uganda,Johannesburg,6-10,2024-12-16,Organic Search
CUST04509,Kelly-Wall,Retail,Uganda,Dar es Salaam,1-5,2024-12-22,Facebook
CUST04510,Harrell-Alexander,Professional Services,Uganda,Accra,11-50,2024-09-14,Sales Team
CUST04511,Baldwin and Sons,Technology,Ghana,Johannesburg,51-200,2024-12-10,Instagram
CUST04512,Martinez Group,Technology,Ghana,Dar es Salaam,51-200,2024-01-05,Organic Search
CUST04513,Weaver Ltd,Logistics,Rwanda,Mombasa,201-500,2026-04-13,Instagram
CUST04514,"Garcia, Burke and Chapman",Professional Services,Tanzania,Dar es Salaam,201-500,2025-06-17,Referral
CUST04515,Martinez-Schaefer,Hospitality,Tanzania,Dar es Salaam,51-200,2026-04-04,Sales Team
CUST04516,Bauer and Sons,Hospitality,Kenya,Mombasa,6-10,2024-08-23,Partner
CUST04517,Martin Group,Retail,Uganda,Kampala,6-10,2024-01-07,Instagram
CUST04518,Ward-Hall,Education,Uganda,Kisumu,1-5,2026-02-11,Instagram
CUST04519,"Jones, Smith and Robinson",Hospitality,Tanzania,Accra,11-50,2024-05-13,Facebook
CUST04520,Mcclure and Sons,Healthcare,Rwanda,Nakuru,1-5,2024-09-13,Organic Search
CUST04521,Graham Group,Healthcare,Uganda,Accra,201-500,2024-01-15,Sales Team
CUST04522,Lucas-Gill,Logistics,Nigeria,Kigali,201-500,2025-04-08,Organic Search
CUST04523,Rodriguez Ltd,Retail,Ghana,Dar es Salaam,6-10,2023-12-25,Referral
CUST04524,Lucas-White,Education,South Africa,Johannesburg,1-5,2025-12-25,Facebook
CUST04525,Hamilton Inc,Professional Services,Nigeria,Accra,51-200,2024-07-26,Referral
CUST04526,Burns-Watson,Professional Services,Rwanda,Kampala,6-10,2024-10-28,Organic Search
CUST04527,"Davis, Jensen and Page",Healthcare,Uganda,Dar es Salaam,1-5,2024-12-28,Facebook
CUST04528,Hughes-Daniel,Hospitality,Ghana,Dar es Salaam,1-5,2025-11-15,Facebook
CUST04529,"Herrera, Butler and Dean",Construction,South Africa,Lagos,201-500,2025-05-16,Referral
CUST04530,Palmer-Martinez,Education,Rwanda,Dar es Salaam,6-10,2026-06-25,LinkedIn
CUST04531,Harrell Group,Technology,Nigeria,Kisumu,6-10,2025-05-04,Instagram
CUST04532,"Vance, Cook and Edwards",Construction,Ghana,Kisumu,201-500,2024-09-27,Instagram
CUST04533,Porter and Sons,Retail,Uganda,Nairobi,6-10,2025-11-10,Partner
CUST04534,Wilson PLC,Education,Ghana,Mombasa,6-10,2025-06-15,Instagram
CUST04535,"Mack, Morgan and Smith",Retail,Uganda,Nairobi,6-10,2025-08-11,Instagram
CUST04536,Leon PLC,Healthcare,Rwanda,Accra,51-200,2026-02-03,Google Ads
CUST04537,Morrison-Thomas,Professional Services,Nigeria,Kigali,51-200,2025-02-01,Partner
CUST04538,Hunt-Maldonado,Retail,Rwanda,Kigali,6-10,2023-10-06,LinkedIn
CUST04539,Powell-Morrison,Real Estate,Ghana,Dar es Salaam,11-50,2024-02-21,Instagram
CUST04540,Medina-Simmons,Retail,Uganda,Kampala,11-50,2026-07-14,Instagram
CUST04541,"Cohen, Pierce and Daugherty",Retail,Kenya,Kisumu,6-10,2024-10-17,Referral
CUST04542,Kim Inc,Manufacturing,Uganda,Nakuru,1-5,2024-10-12,Instagram
CUST04543,Bowen PLC,Healthcare,Nigeria,Kisumu,1-5,2026-08-15,Facebook
CUST04544,Hawkins-Yates,Logistics,Tanzania,Accra,1-5,2023-12-02,Organic Search
CUST04545,Montoya-Hamilton,Professional Services,Rwanda,Kisumu,6-10,2026-04-01,Facebook
CUST04546,"Thomas, Rice and Cunningham",Healthcare,Kenya,Dar es Salaam,1-5,2024-08-17,LinkedIn
CUST04547,Banks Inc,Education,South Africa,Kampala,201-500,2025-01-02,LinkedIn
CUST04548,Larson PLC,Professional Services,South Africa,Accra,51-200,2025-02-06,Partner
CUST04549,Park PLC,Healthcare,Rwanda,Mombasa,201-500,2026-06-02,Facebook
CUST04550,Richardson-Hale,Healthcare,Kenya,Kigali,11-50,2026-03-18,Instagram
CUST04551,"Wong, Parks and Olson",Logistics,South Africa,Accra,6-10,2025-09-14,LinkedIn
CUST04552,Lucas LLC,Construction,Tanzania,Lagos,1-5,2026-02-10,Facebook
CUST04553,"Benitez, Glenn and Copeland",Construction,Tanzania,Johannesburg,1-5,2023-10-29,Partner
CUST04554,Armstrong-Wong,Education,Rwanda,Lagos,11-50,2025-09-07,Referral
CUST04555,Peterson-Rhodes,Logistics,Nigeria,Kisumu,6-10,2025-03-05,LinkedIn
CUST04556,Ramos-Nichols,Hospitality,Nigeria,Nakuru,51-200,2024-09-01,Google Ads
CUST04557,White-Reid,Construction,Kenya,Kisumu,1-5,2024-03-17,Google Ads
CUST04558,"Stephens, Bean and Wall",Retail,Kenya,Lagos,51-200,2026-05-20,Organic Search
CUST04559,Porter-Carter,Hospitality,Nigeria,Dar es Salaam,201-500,2025-09-14,Sales Team
CUST04560,"Perez, Werner and Trevino",Real Estate,Kenya,Mombasa,51-200,2025-08-21,Organic Search
CUST04561,Powell LLC,Manufacturing,Tanzania,Nairobi,6-10,2025-05-21,Facebook
CUST04562,Mills Group,Technology,Kenya,Johannesburg,201-500,2025-12-05,Referral
CUST04563,Wu-Jones,Technology,Uganda,Johannesburg,11-50,2023-10-08,Google Ads
CUST04564,Smith Group,Manufacturing,Kenya,Kisumu,6-10,2024-10-25,Facebook
CUST04565,Burke Inc,Manufacturing,Rwanda,Kampala,6-10,2025-12-02,Instagram
CUST04566,"Beltran, Carpenter and Roberts",Logistics,Rwanda,Kisumu,6-10,2024-03-17,Organic Search
CUST04567,Jenkins and Sons,Technology,South Africa,Kampala,6-10,2023-11-04,Facebook
CUST04568,"Nguyen, Thomas and Davidson",Professional Services,Rwanda,Kisumu,51-200,2025-02-22,Partner
CUST04569,"Walker, Turner and Gallegos",Healthcare,Ghana,Kigali,6-10,2024-07-04,Instagram
CUST04570,Gutierrez-Lee,Retail,Nigeria,Lagos,6-10,2025-08-11,Instagram
CUST04571,"Foster, Underwood and Stone",Healthcare,Tanzania,Kampala,51-200,2025-02-27,Organic Search
CUST04572,Stewart Inc,Healthcare,Ghana,Lagos,51-200,2025-04-06,Partner
CUST04573,Chen-Hodge,Retail,Tanzania,Accra,1-5,2024-11-15,Facebook
CUST04574,Novak Inc,Retail,South Africa,Dar es Salaam,201-500,2025-02-28,Sales Team
CUST04575,Howell-West,Logistics,Nigeria,Dar es Salaam,1-5,2026-04-07,Partner
CUST04576,"Jacobson, Ryan and Coleman",Hospitality,South Africa,Accra,51-200,2024-07-24,Referral
CUST04577,Coleman-Hawkins,Real Estate,Nigeria,Kisumu,51-200,2025-06-04,Sales Team
CUST04578,"Norman, Valencia and Perez",Hospitality,Uganda,Johannesburg,11-50,2024-10-29,Sales Team
CUST04579,Dillon and Sons,Hospitality,Tanzania,Kisumu,51-200,2024-10-19,LinkedIn
CUST04580,Rowe-Howard,Manufacturing,Tanzania,Kisumu,6-10,2025-03-27,Partner
CUST04581,Reeves-Johnston,Real Estate,Uganda,Nairobi,51-200,2025-08-25,Google Ads
CUST04582,Bauer-Hooper,Education,Tanzania,Lagos,1-5,2025-11-16,Facebook
CUST04583,Hunt-Johnson,Real Estate,Uganda,Nairobi,11-50,2026-08-10,Facebook
CUST04584,"Price, George and Sutton",Construction,Ghana,Kampala,1-5,2026-01-12,Google Ads
CUST04585,Suarez-Ibarra,Technology,South Africa,Kigali,6-10,2026-07-09,Organic Search
CUST04586,"Miles, Conley and Watson",Construction,Ghana,Dar es Salaam,11-50,2025-04-18,Sales Team
CUST04587,Allen Group,Hospitality,Rwanda,Nakuru,51-200,2024-01-14,Facebook
CUST04588,Massey-Scott,Education,Uganda,Johannesburg,11-50,2023-12-09,Facebook
CUST04589,Odom-Martin,Retail,Rwanda,Kigali,1-5,2024-10-13,Partner
CUST04590,Mcdaniel PLC,Healthcare,Ghana,Lagos,1-5,2025-12-24,Partner
CUST04591,Nixon PLC,Professional Services,Uganda,Nakuru,1-5,2024-03-25,Instagram
CUST04592,Gates Inc,Logistics,South Africa,Nairobi,1-5,2026-06-13,Referral
CUST04593,Andrews and Sons,Real Estate,Ghana,Nakuru,6-10,2026-07-07,Google Ads
CUST04594,"Bryan, Williams and Hernandez",Professional Services,Uganda,Kisumu,1-5,2024-08-07,Facebook
CUST04595,Jones LLC,Professional Services,Tanzania,Kampala,201-500,2024-11-02,Google Ads
CUST04596,Murray LLC,Technology,Ghana,Kisumu,51-200,2024-08-20,Sales Team
CUST04597,Miranda-Howell,Logistics,Rwanda,Kigali,11-50,2026-02-27,Organic Search
CUST04598,Hodge PLC,Professional Services,South Africa,Johannesburg,1-5,2024-09-07,Partner
CUST04599,"Jones, Woodward and Lee",Healthcare,Ghana,Lagos,1-5,2025-04-26,Sales Team
CUST04600,"Graham, Pitts and Smith",Healthcare,Tanzania,Kisumu,1-5,2026-02-28,Organic Search
CUST04601,Hunter PLC,Education,Uganda,Johannesburg,201-500,2026-04-18,LinkedIn
CUST04602,Flores and Sons,Manufacturing,Nigeria,Lagos,51-200,2025-10-18,Instagram
CUST04603,Farmer Inc,Technology,Ghana,Dar es Salaam,51-200,2026-03-27,Sales Team
CUST04604,Newman PLC,Healthcare,South Africa,Kigali,11-50,2026-05-31,Google Ads
CUST04605,"Morrison, Boyer and Espinoza",Real Estate,Rwanda,Kisumu,6-10,2024-04-16,Referral
CUST04606,Love PLC,Construction,Kenya,Johannesburg,6-10,2025-05-18,Sales Team
CUST04607,Smith Inc,Construction,Uganda,Mombasa,6-10,2023-11-13,Facebook
CUST04608,Wagner-Williams,Retail,Tanzania,Mombasa,1-5,2023-10-31,Referral
CUST04609,"Stuart, Potter and Krause",Construction,Ghana,Kampala,201-500,2025-06-08,Instagram
CUST04610,"Freeman, Jordan and Yu",Professional Services,Tanzania,Accra,201-500,2026-01-29,Google Ads
CUST04611,"Beck, Parker and Alvarado",Professional Services,Rwanda,Johannesburg,51-200,2024-11-04,Facebook
CUST04612,"Fowler, Davis and Franco",Education,Ghana,Johannesburg,201-500,2024-08-07,Referral
CUST04613,Huynh-Madden,Real Estate,Nigeria,Lagos,1-5,2026-01-06,Facebook
