feedback_id,customer_id,feedback_date,feedback_type,rating,sentiment,feedback_text
FDBK0004801,CUST03679,2026-01-12,Product Review,3,Neutral,The system has helped our team manage invoices more efficiently.
FDBK0004802,CUST03680,2025-10-23,Survey,5,Positive,The system has helped our team manage invoices more efficiently.
FDBK0004803,CUST03680,2024-02-11,Feature Request,5,Positive,The system has helped our team manage invoices more efficiently.
FDBK0004804,CUST03680,2025-09-10,Survey,4,Positive,The platform has been useful for managing our business.
FDBK0004805,CUST03681,2025-08-02,Cancellation Feedback,4,Positive,The platform has been useful for managing our business.
FDBK0004806,CUST03681,2025-09-04,Product Review,5,Positive,The system has helped our team manage invoices more efficiently.
FDBK0004807,CUST03684,2026-05-03,Product Review,5,Positive,The platform is easy to use and useful for our daily operations.
FDBK0004808,CUST03685,2026-02-11,Product Review,5,Positive,We are happy with the features available.
FDBK0004809,CUST03686,2026-05-19,Feature Request,2,Negative,The system has helped our team manage invoices more efficiently.
FDBK0004810,CUST03688,2025-10-22,Product Review,4,Positive,The product is useful but support needs improvement.
FDBK0004811,CUST03688,2026-02-05,Product Review,2,Negative,The product is useful but support needs improvement.
FDBK0004812,CUST03689,2026-02-18,Product Review,4,Positive,The system has helped our team manage invoices more efficiently.
FDBK0004813,CUST03690,2025-01-26,General Feedback,5,Positive,We are happy with the features available.
FDBK0004814,CUST03690,2025-01-10,Cancellation Feedback,4,Positive,The platform is easy to use and useful for our daily operations.
FDBK0004815,CUST03694,2026-05-22,Survey,2,Negative,Some support requests took too long to resolve.
FDBK0004816,CUST03694,2025-05-25,Product Review,5,Positive,Some support requests took too long to resolve.
FDBK0004817,CUST03694,2024-11-28,Cancellation Feedback,5,Positive,The product is useful but support needs improvement.
FDBK0004818,CUST03695,2025-05-28,Product Review,4,Positive,The platform has been useful for managing our business.
FDBK0004819,CUST03696,2025-10-20,General Feedback,2,Negative,Some support requests took too long to resolve.
FDBK0004820,CUST03698,2025-01-13,Survey,5,Positive,We are happy with the features available.
FDBK0004821,CUST03700,2026-04-29,Survey,3,Neutral,The system has helped our team manage invoices more efficiently.
FDBK0004822,CUST03701,2025-06-19,Survey,1,Negative,The product is useful but support needs improvement.
FDBK0004823,CUST03701,2024-08-23,Feature Request,2,Negative,We have experienced several issues with customer support.
FDBK0004824,CUST03704,2025-07-06,Survey,4,Positive,Some support requests took too long to resolve.
FDBK0004825,CUST03707,2026-01-08,Cancellation Feedback,3,Neutral,The system has helped our team manage invoices more efficiently.
FDBK0004826,CUST03708,2026-04-20,General Feedback,4,Positive,We are happy with the features available.
FDBK0004827,CUST03709,2025-01-11,Product Review,3,Neutral,We are happy with the features available.
FDBK0004828,CUST03710,2026-08-30,Product Review,4,Positive,The platform is useful but the price is becoming expensive.
FDBK0004829,CUST03710,2025-04-08,Survey,5,Positive,The platform is useful but the price is becoming expensive.
FDBK0004830,CUST03710,2025-11-07,Survey,1,Negative,We would like more value for the current subscription price.
FDBK0004831,CUST03711,2025-01-28,Survey,5,Positive,The platform is easy to use and useful for our daily operations.
FDBK0004832,CUST03711,2025-10-16,Product Review,5,Positive,The platform is easy to use and useful for our daily operations.
FDBK0004833,CUST03711,2025-10-03,Survey,4,Positive,The system has helped our team manage invoices more efficiently.
FDBK0004834,CUST03711,2026-03-19,Product Review,5,Positive,We are happy with the features available.
FDBK0004835,CUST03712,2024-04-26,Survey,5,Positive,The platform is easy to use and useful for our daily operations.
FDBK0004836,CUST03712,2026-09-08,Survey,4,Positive,The platform is easy to use and useful for our daily operations.
FDBK0004837,CUST03715,2025-12-03,Survey,5,Positive,We are happy with the features available.
FDBK0004838,CUST03715,2026-01-11,Survey,4,Positive,The platform has been useful for managing our business.
FDBK0004839,CUST03715,2024-09-05,Product Review,5,Positive,The platform has been useful for managing our business.
FDBK0004840,CUST03717,2025-05-12,Product Review,4,Positive,We are not using the platform as much as we expected.
FDBK0004841,CUST03717,2025-08-29,Feature Request,2,Negative,Our usage of the platform has decreased recently.
FDBK0004842,CUST03718,2025-10-17,Survey,4,Positive,We especially like the reporting features.
FDBK0004843,CUST03721,2026-04-04,Feature Request,4,Positive,We especially like the reporting features.
FDBK0004844,CUST03721,2026-04-26,Feature Request,5,Positive,We are happy with the features available.
FDBK0004845,CUST03721,2026-02-07,Feature Request,5,Positive,The system has helped our team manage invoices more efficiently.
FDBK0004846,CUST03723,2025-08-20,Product Review,5,Positive,We especially like the reporting features.
FDBK0004847,CUST03723,2025-05-19,Product Review,5,Positive,We especially like the reporting features.
FDBK0004848,CUST03723,2025-12-12,Product Review,4,Positive,The platform is easy to use and useful for our daily operations.
FDBK0004849,CUST03723,2025-02-23,Survey,2,Negative,We especially like the reporting features.
FDBK0004850,CUST03724,2026-07-18,Survey,3,Neutral,The system has helped our team manage invoices more efficiently.
FDBK0004851,CUST03724,2026-06-18,Survey,4,Positive,We especially like the reporting features.
FDBK0004852,CUST03725,2024-09-12,Product Review,4,Positive,We are happy with the features available.
FDBK0004853,CUST03727,2026-06-15,Cancellation Feedback,2,Negative,The pricing is difficult for our business.
FDBK0004854,CUST03730,2025-06-07,Product Review,1,Negative,Some of the features are not being used by our team.
FDBK0004855,CUST03732,2025-02-28,Cancellation Feedback,3,Neutral,We are not using the platform as much as we expected.
FDBK0004856,CUST03732,2025-05-18,Product Review,1,Negative,We are finding it difficult to get our team to use the platform regularly.
FDBK0004857,CUST03732,2026-05-30,Survey,4,Positive,We are not using the platform as much as we expected.
FDBK0004858,CUST03732,2026-02-16,Survey,3,Neutral,Our usage of the platform has decreased recently.
FDBK0004859,CUST03734,2026-06-30,Survey,5,Positive,We especially like the reporting features.
FDBK0004860,CUST03734,2026-09-05,Product Review,4,Positive,We are happy with the features available.
FDBK0004861,CUST03735,2025-03-20,Product Review,5,Positive,The platform is easy to use and useful for our daily operations.
FDBK0004862,CUST03735,2026-01-21,Product Review,4,Positive,We especially like the reporting features.
FDBK0004863,CUST03736,2025-10-26,Product Review,1,Negative,We need faster responses when technical problems occur.
FDBK0004864,CUST03737,2026-06-02,Cancellation Feedback,2,Negative,The product is useful but support needs improvement.
FDBK0004865,CUST03737,2026-08-06,Product Review,1,Negative,The product is useful but support needs improvement.
FDBK0004866,CUST03739,2026-09-09,Feature Request,5,Positive,The platform is easy to use and useful for our daily operations.
FDBK0004867,CUST03744,2026-06-07,Cancellation Feedback,4,Positive,The platform has been useful for managing our business.
FDBK0004868,CUST03745,2026-05-27,Feature Request,5,Positive,The system has helped our team manage invoices more efficiently.
FDBK0004869,CUST03745,2026-08-11,Product Review,4,Positive,The system has helped our team manage invoices more efficiently.
FDBK0004870,CUST03745,2026-06-07,Cancellation Feedback,5,Positive,We especially like the reporting features.
FDBK0004871,CUST03746,2024-08-05,Product Review,3,Neutral,The product is useful but support needs improvement.
FDBK0004872,CUST03747,2024-12-30,Product Review,5,Positive,The platform has been useful for managing our business.
FDBK0004873,CUST03747,2026-01-26,Survey,4,Positive,The system has helped our team manage invoices more efficiently.
FDBK0004874,CUST03749,2026-08-21,Product Review,5,Positive,The system has helped our team manage invoices more efficiently.
FDBK0004875,CUST03749,2026-08-10,Survey,1,Negative,The platform has been useful for managing our business.
FDBK0004876,CUST03750,2025-08-27,Survey,4,Positive,Our usage of the platform has decreased recently.
FDBK0004877,CUST03751,2025-05-19,General Feedback,3,Neutral,We like the product but the monthly cost is high.
FDBK0004878,CUST03752,2025-12-04,General Feedback,4,Positive,We especially like the reporting features.
FDBK0004879,CUST03752,2025-09-13,Product Review,4,Positive,The platform is easy to use and useful for our daily operations.
FDBK0004880,CUST03753,2026-09-16,Cancellation Feedback,1,Negative,Some support requests took too long to resolve.
FDBK0004881,CUST03754,2026-05-04,General Feedback,1,Negative,We would like more value for the current subscription price.
FDBK0004882,CUST03756,2025-11-14,Product Review,1,Negative,We are happy with the features available.
FDBK0004883,CUST03757,2026-03-22,Product Review,5,Positive,The platform is easy to use and useful for our daily operations.
FDBK0004884,CUST03759,2025-04-21,Survey,4,Positive,We like the product but the monthly cost is high.
FDBK0004885,CUST03759,2026-02-02,Survey,3,Neutral,We like the product but the monthly cost is high.
FDBK0004886,CUST03760,2025-07-27,Cancellation Feedback,4,Positive,We are happy with the features available.
FDBK0004887,CUST03761,2025-06-27,Feature Request,5,Positive,The platform is easy to use and useful for our daily operations.
FDBK0004888,CUST03763,2025-10-06,Survey,4,Positive,We especially like the reporting features.
FDBK0004889,CUST03763,2024-11-23,General Feedback,5,Positive,The platform has been useful for managing our business.
FDBK0004890,CUST03764,2025-12-08,Survey,4,Positive,We would like more value for the current subscription price.
FDBK0004891,CUST03764,2026-05-16,Cancellation Feedback,5,Positive,The platform is useful but the price is becoming expensive.
FDBK0004892,CUST03764,2025-02-08,Product Review,4,Positive,We would like more value for the current subscription price.
FDBK0004893,CUST03768,2026-05-10,Feature Request,5,Positive,The platform has been useful for managing our business.
FDBK0004894,CUST03769,2026-05-06,Cancellation Feedback,1,Negative,Some support requests took too long to resolve.
FDBK0004895,CUST03769,2026-02-08,Cancellation Feedback,2,Negative,The product is useful but support needs improvement.
FDBK0004896,CUST03770,2025-11-07,Product Review,5,Positive,The platform is easy to use and useful for our daily operations.
FDBK0004897,CUST03771,2025-08-21,Product Review,3,Neutral,We need faster responses when technical problems occur.
FDBK0004898,CUST03771,2026-03-05,Product Review,1,Negative,The product is useful but support needs improvement.
FDBK0004899,CUST03773,2026-02-26,Survey,2,Negative,The system has helped our team manage invoices more efficiently.
FDBK0004900,CUST03776,2026-07-13,Survey,5,Positive,We especially like the reporting features.
FDBK0004901,CUST03777,2025-12-07,Survey,3,Neutral,The platform is useful but the price is becoming expensive.
FDBK0004902,CUST03777,2026-04-05,Feature Request,5,Positive,The pricing is difficult for our business.
FDBK0004903,CUST03777,2026-02-25,Product Review,2,Negative,We would like more value for the current subscription price.
FDBK0004904,CUST03777,2026-02-08,General Feedback,5,Positive,We would like more value for the current subscription price.
FDBK0004905,CUST03778,2026-06-07,Product Review,5,Positive,We have experienced several issues with customer support.
FDBK0004906,CUST03778,2026-02-19,Feature Request,2,Negative,Some support requests took too long to resolve.
FDBK0004907,CUST03779,2026-03-27,Product Review,3,Neutral,We are not using the platform as much as we expected.
FDBK0004908,CUST03779,2026-06-29,Feature Request,4,Positive,We are not using the platform as much as we expected.
FDBK0004909,CUST03780,2025-10-19,Product Review,5,Positive,The platform has been useful for managing our business.
