activity_id,customer_id,month,login_count,session_minutes,invoices_created,reports_generated,active_users,features_used
ACT0081157,CUST04488,2026-07-01,21,442,32,9,1,4
ACT0081158,CUST04488,2026-08-01,25,447,48,7,3,4
ACT0081159,CUST04488,2026-09-01,21,722,59,4,4,5
ACT0081160,CUST04489,2024-06-01,35,421,39,5,3,4
ACT0081161,CUST04489,2024-07-01,15,603,30,7,7,3
ACT0081162,CUST04489,2024-08-01,11,236,61,3,4,4
ACT0081163,CUST04489,2024-09-01,24,669,41,9,3,3
ACT0081164,CUST04489,2024-10-01,10,597,60,10,3,6
ACT0081165,CUST04489,2024-11-01,12,478,39,9,3,3
ACT0081166,CUST04489,2024-12-01,9,405,29,10,5,4
ACT0081167,CUST04489,2025-01-01,17,546,40,10,5,5
ACT0081168,CUST04489,2025-02-01,20,315,45,1,1,4
ACT0081169,CUST04489,2025-03-01,20,440,38,12,4,4
ACT0081170,CUST04489,2025-04-01,19,525,31,8,1,4
ACT0081171,CUST04489,2025-05-01,28,453,26,6,5,4
ACT0081172,CUST04489,2025-06-01,34,477,43,1,1,4
ACT0081173,CUST04489,2025-07-01,18,559,42,6,4,4
ACT0081174,CUST04489,2025-08-01,28,186,38,5,5,2
ACT0081175,CUST04489,2025-09-01,21,610,55,5,2,3
ACT0081176,CUST04489,2025-10-01,28,657,33,5,1,4
ACT0081177,CUST04489,2025-11-01,19,555,25,6,1,3
ACT0081178,CUST04489,2025-12-01,18,360,44,6,1,4
ACT0081179,CUST04489,2026-01-01,17,313,47,12,6,3
ACT0081180,CUST04489,2026-02-01,28,518,34,8,3,6
ACT0081181,CUST04489,2026-03-01,25,450,78,10,3,4
ACT0081182,CUST04489,2026-04-01,17,614,55,15,3,4
ACT0081183,CUST04489,2026-05-01,25,487,44,8,3,2
ACT0081184,CUST04489,2026-06-01,19,613,42,9,4,5
ACT0081185,CUST04489,2026-07-01,25,496,57,11,6,5
ACT0081186,CUST04489,2026-08-01,24,490,47,7,3,4
ACT0081187,CUST04489,2026-09-01,21,274,48,3,1,4
ACT0081188,CUST04490,2026-04-01,23,824,30,4,7,4
ACT0081189,CUST04490,2026-05-01,26,533,9,13,3,3
ACT0081190,CUST04490,2026-06-01,11,385,27,13,3,7
ACT0081191,CUST04490,2026-07-01,17,216,40,8,1,4
ACT0081192,CUST04490,2026-08-01,20,446,57,5,4,6
ACT0081193,CUST04490,2026-09-01,22,883,26,6,4,4
ACT0081194,CUST04491,2025-05-01,23,486,38,10,1,4
ACT0081195,CUST04491,2025-06-01,26,377,35,7,3,4
ACT0081196,CUST04491,2025-07-01,12,279,27,9,1,4
ACT0081197,CUST04491,2025-08-01,22,403,69,8,3,5
ACT0081198,CUST04491,2025-09-01,25,473,55,6,1,3
ACT0081199,CUST04491,2025-10-01,24,669,37,12,3,5
ACT0081200,CUST04491,2025-11-01,12,254,23,4,1,5
ACT0081201,CUST04491,2025-12-01,23,423,37,8,2,4
ACT0081202,CUST04491,2026-01-01,8,753,48,5,3,7
ACT0081203,CUST04491,2026-02-01,30,495,33,3,2,5
ACT0081204,CUST04491,2026-03-01,23,530,41,6,1,5
ACT0081205,CUST04491,2026-04-01,13,296,28,7,4,4
ACT0081206,CUST04491,2026-05-01,15,547,26,3,7,5
ACT0081207,CUST04491,2026-06-01,25,387,28,8,4,4
ACT0081208,CUST04491,2026-07-01,15,611,22,9,5,4
ACT0081209,CUST04492,2025-08-01,23,438,22,11,1,6
ACT0081210,CUST04492,2025-09-01,19,555,32,9,6,6
ACT0081211,CUST04492,2025-10-01,21,466,40,8,2,5
ACT0081212,CUST04492,2025-11-01,22,363,30,8,4,4
ACT0081213,CUST04492,2025-12-01,17,451,44,10,2,3
ACT0081214,CUST04492,2026-01-01,24,208,26,10,2,3
ACT0081215,CUST04492,2026-02-01,12,505,34,4,2,6
ACT0081216,CUST04492,2026-03-01,17,393,26,5,1,6
ACT0081217,CUST04492,2026-04-01,27,424,36,1,2,5
ACT0081218,CUST04492,2026-05-01,11,311,39,8,2,2
ACT0081219,CUST04492,2026-06-01,27,504,23,12,4,3
ACT0081220,CUST04492,2026-07-01,16,527,53,7,3,4
ACT0081221,CUST04492,2026-08-01,7,568,33,7,5,5
ACT0081222,CUST04492,2026-09-01,18,448,33,10,4,2
ACT0081223,CUST04493,2025-05-01,17,531,18,7,8,3
ACT0081224,CUST04493,2025-06-01,26,626,25,9,4,1
ACT0081225,CUST04493,2025-07-01,21,527,41,11,1,2
ACT0081226,CUST04493,2025-08-01,28,384,47,6,4,3
ACT0081227,CUST04493,2025-09-01,28,669,32,6,6,6
ACT0081228,CUST04493,2025-10-01,24,476,35,6,4,5
ACT0081229,CUST04493,2025-11-01,13,551,55,12,4,5
ACT0081230,CUST04493,2025-12-01,23,511,24,6,5,3
ACT0081231,CUST04493,2026-01-01,24,731,56,9,6,4
ACT0081232,CUST04493,2026-02-01,9,485,46,11,1,7
ACT0081233,CUST04493,2026-03-01,24,454,35,1,6,1
ACT0081234,CUST04493,2026-04-01,25,146,32,4,6,4
ACT0081235,CUST04493,2026-05-01,20,581,10,3,2,5
ACT0081236,CUST04493,2026-06-01,23,631,56,15,5,3
ACT0081237,CUST04493,2026-07-01,33,662,50,8,4,5
ACT0081238,CUST04493,2026-08-01,37,245,44,7,4,2
ACT0081239,CUST04493,2026-09-01,13,695,43,7,4,4
ACT0081240,CUST04494,2025-01-01,8,416,22,7,1,6
ACT0081241,CUST04494,2025-02-01,17,416,42,5,6,5
ACT0081242,CUST04494,2025-03-01,16,438,18,3,3,2
ACT0081243,CUST04494,2025-04-01,20,310,25,10,4,5
ACT0081244,CUST04494,2025-05-01,10,666,11,9,6,3
ACT0081245,CUST04494,2025-06-01,37,400,27,7,3,3
ACT0081246,CUST04494,2025-07-01,18,513,38,10,4,2
ACT0081247,CUST04494,2025-08-01,13,540,42,13,2,7
ACT0081248,CUST04494,2025-09-01,19,561,30,10,6,5
ACT0081249,CUST04494,2025-10-01,14,567,31,4,5,4
ACT0081250,CUST04494,2025-11-01,20,459,33,4,3,3
ACT0081251,CUST04494,2025-12-01,19,564,11,3,3,5
ACT0081252,CUST04494,2026-01-01,16,556,33,4,3,6
ACT0081253,CUST04494,2026-02-01,30,509,42,5,4,6
ACT0081254,CUST04494,2026-03-01,29,328,33,9,4,5
ACT0081255,CUST04494,2026-04-01,17,395,36,4,1,6
ACT0081256,CUST04494,2026-05-01,24,360,24,11,7,5
ACT0081257,CUST04494,2026-06-01,19,434,31,15,1,4
ACT0081258,CUST04494,2026-07-01,14,743,29,9,7,4
ACT0081259,CUST04494,2026-08-01,10,782,44,7,6,1
ACT0081260,CUST04494,2026-09-01,18,484,34,7,4,5
ACT0081261,CUST04495,2025-06-01,19,573,46,2,2,7
ACT0081262,CUST04495,2025-07-01,26,287,45,4,2,3
ACT0081263,CUST04495,2025-08-01,18,542,41,4,5,3
ACT0081264,CUST04495,2025-09-01,19,398,31,6,4,5
ACT0081265,CUST04495,2025-10-01,13,514,15,7,2,3
ACT0081266,CUST04495,2025-11-01,22,631,35,2,1,5
ACT0081267,CUST04495,2025-12-01,19,426,26,7,1,3
ACT0081268,CUST04495,2026-01-01,19,326,41,2,1,4
ACT0081269,CUST04495,2026-02-01,20,634,10,4,3,4
ACT0081270,CUST04495,2026-03-01,19,553,33,5,1,2
ACT0081271,CUST04495,2026-04-01,34,528,40,15,5,4
ACT0081272,CUST04495,2026-05-01,21,587,36,8,2,3
ACT0081273,CUST04495,2026-06-01,25,277,45,6,3,4
ACT0081274,CUST04495,2026-07-01,19,603,47,6,6,5
ACT0081275,CUST04495,2026-08-01,12,590,38,10,6,5
ACT0081276,CUST04495,2026-09-01,34,499,49,9,3,4
ACT0081277,CUST04496,2024-12-01,16,527,26,6,1,4
ACT0081278,CUST04496,2025-01-01,21,676,40,6,5,6
ACT0081279,CUST04496,2025-02-01,26,603,43,0,1,4
ACT0081280,CUST04496,2025-03-01,10,533,48,3,4,2
ACT0081281,CUST04496,2025-04-01,18,605,59,10,3,5
ACT0081282,CUST04496,2025-05-01,17,532,38,8,1,4
ACT0081283,CUST04496,2025-06-01,7,302,37,10,4,6
ACT0081284,CUST04496,2025-07-01,25,781,3,5,4,5
ACT0081285,CUST04496,2025-08-01,23,406,27,9,8,2
ACT0081286,CUST04496,2025-09-01,13,388,28,5,1,3
ACT0081287,CUST04496,2025-10-01,24,604,25,7,6,6
ACT0081288,CUST04496,2025-11-01,15,620,23,7,2,3
ACT0081289,CUST04496,2025-12-01,21,619,71,5,3,4
ACT0081290,CUST04496,2026-01-01,28,511,45,14,3,3
ACT0081291,CUST04496,2026-02-01,18,418,37,3,1,8
ACT0081292,CUST04496,2026-03-01,23,606,46,7,4,4
ACT0081293,CUST04496,2026-04-01,19,458,55,9,4,4
ACT0081294,CUST04496,2026-05-01,18,545,42,13,1,6
ACT0081295,CUST04496,2026-06-01,17,612,17,7,2,4
ACT0081296,CUST04496,2026-07-01,17,653,26,7,7,5
ACT0081297,CUST04496,2026-08-01,24,484,65,6,5,5
ACT0081298,CUST04496,2026-09-01,10,439,42,10,5,4
ACT0081299,CUST04497,2024-03-01,29,510,31,14,6,2
ACT0081300,CUST04497,2024-04-01,23,607,36,5,1,1
ACT0081301,CUST04497,2024-05-01,28,288,34,10,5,5
ACT0081302,CUST04497,2024-06-01,11,495,36,7,2,5
ACT0081303,CUST04497,2024-07-01,21,691,26,5,5,4
ACT0081304,CUST04497,2024-08-01,19,658,32,7,5,7
ACT0081305,CUST04497,2024-09-01,14,420,13,11,6,4
ACT0081306,CUST04497,2024-10-01,10,345,31,7,3,6
ACT0081307,CUST04497,2024-11-01,15,576,23,7,4,2
ACT0081308,CUST04497,2024-12-01,20,382,25,10,6,6
ACT0081309,CUST04497,2025-01-01,22,367,48,9,2,6
ACT0081310,CUST04497,2025-02-01,21,373,71,11,1,4
ACT0081311,CUST04497,2025-03-01,29,353,28,11,4,3
ACT0081312,CUST04497,2025-04-01,23,509,55,4,2,3
ACT0081313,CUST04497,2025-05-01,30,756,41,10,5,3
ACT0081314,CUST04497,2025-06-01,26,966,29,8,4,2
ACT0081315,CUST04497,2025-07-01,20,288,32,5,1,6
ACT0081316,CUST04497,2025-08-01,20,427,32,13,4,4
ACT0081317,CUST04497,2025-09-01,20,644,49,6,5,4
ACT0081318,CUST04497,2025-10-01,17,517,32,4,6,4
ACT0081319,CUST04497,2025-11-01,23,268,51,12,4,6
ACT0081320,CUST04497,2025-12-01,18,656,55,10,1,3
ACT0081321,CUST04497,2026-01-01,25,278,21,11,2,5
ACT0081322,CUST04497,2026-02-01,9,553,39,12,4,6
ACT0081323,CUST04497,2026-03-01,20,515,46,11,1,8
ACT0081324,CUST04497,2026-04-01,16,650,27,7,3,6
ACT0081325,CUST04497,2026-05-01,24,151,58,8,2,7
ACT0081326,CUST04497,2026-06-01,26,365,12,7,6,5
ACT0081327,CUST04497,2026-07-01,23,373,35,10,4,5
ACT0081328,CUST04497,2026-08-01,31,501,24,5,4,3
ACT0081329,CUST04497,2026-09-01,26,484,49,6,5,6
ACT0081330,CUST04498,2025-12-01,32,527,21,13,7,5
ACT0081331,CUST04498,2026-01-01,27,517,21,9,5,6
ACT0081332,CUST04498,2026-02-01,17,460,27,2,2,6
ACT0081333,CUST04498,2026-03-01,27,463,27,9,6,5
ACT0081334,CUST04498,2026-04-01,26,540,52,8,5,5
ACT0081335,CUST04498,2026-05-01,15,463,52,10,4,7
ACT0081336,CUST04498,2026-06-01,24,482,40,10,4,5
ACT0081337,CUST04498,2026-07-01,12,613,47,13,4,5
ACT0081338,CUST04498,2026-08-01,17,575,12,9,4,6
ACT0081339,CUST04498,2026-09-01,16,226,26,6,3,4
ACT0081340,CUST04499,2025-07-01,10,515,30,11,3,4
ACT0081341,CUST04499,2025-08-01,18,369,26,7,6,1
ACT0081342,CUST04499,2025-09-01,21,503,47,10,6,2
ACT0081343,CUST04499,2025-10-01,16,437,40,4,6,3
ACT0081344,CUST04499,2025-11-01,0,376,37,6,3,4
ACT0081345,CUST04499,2025-12-01,16,362,31,1,4,5
ACT0081346,CUST04499,2026-01-01,11,127,22,2,3,2
ACT0081347,CUST04499,2026-02-01,7,189,11,3,4,3
ACT0081348,CUST04499,2026-03-01,6,193,14,3,5,5
ACT0081349,CUST04499,2026-04-01,7,70,10,1,4,5
ACT0081350,CUST04499,2026-05-01,5,105,5,1,1,4
ACT0081351,CUST04499,2026-06-01,3,61,3,0,4,4
ACT0081352,CUST04499,2026-07-01,2,62,3,0,5,3
ACT0081353,CUST04499,2026-08-01,3,41,3,1,8,4
ACT0081354,CUST04499,2026-09-01,2,64,6,1,2,5
ACT0081355,CUST04500,2024-10-01,8,328,34,3,1,5
ACT0081356,CUST04500,2024-11-01,14,348,14,6,1,3
ACT0081357,CUST04500,2024-12-01,24,554,51,5,5,3
ACT0081358,CUST04500,2025-01-01,24,510,20,9,4,5
ACT0081359,CUST04500,2025-02-01,12,959,32,2,3,2
ACT0081360,CUST04500,2025-03-01,19,355,34,6,7,7
ACT0081361,CUST04500,2025-04-01,26,438,45,10,3,6
ACT0081362,CUST04500,2025-05-01,28,361,65,9,1,5
ACT0081363,CUST04500,2025-06-01,17,643,29,5,5,4
ACT0081364,CUST04500,2025-07-01,29,374,29,8,5,4
ACT0081365,CUST04500,2025-08-01,23,669,40,6,4,6
ACT0081366,CUST04500,2025-09-01,27,569,37,10,3,3
ACT0081367,CUST04500,2025-10-01,20,607,60,4,2,3
ACT0081368,CUST04500,2025-11-01,13,271,33,7,3,7
ACT0081369,CUST04500,2025-12-01,21,791,51,5,3,6
ACT0081370,CUST04500,2026-01-01,18,198,47,9,4,5
ACT0081371,CUST04500,2026-02-01,29,534,28,5,3,4
ACT0081372,CUST04500,2026-03-01,25,500,27,10,2,4
ACT0081373,CUST04500,2026-04-01,26,313,48,3,9,5
ACT0081374,CUST04500,2026-05-01,5,369,14,7,2,5
ACT0081375,CUST04500,2026-06-01,14,863,31,4,1,4
ACT0081376,CUST04500,2026-07-01,25,441,31,5,5,6
ACT0081377,CUST04500,2026-08-01,20,537,33,5,3,6
ACT0081378,CUST04500,2026-09-01,25,450,20,5,3,5
ACT0081379,CUST04501,2025-05-01,20,425,20,4,7,7
ACT0081380,CUST04501,2025-06-01,18,523,45,5,3,4
ACT0081381,CUST04501,2025-07-01,13,678,25,5,1,3
ACT0081382,CUST04501,2025-08-01,4,472,25,5,8,6
ACT0081383,CUST04501,2025-09-01,10,642,47,7,3,3
ACT0081384,CUST04501,2025-10-01,27,688,39,7,2,5
ACT0081385,CUST04501,2025-11-01,12,354,29,10,6,5
ACT0081386,CUST04501,2025-12-01,16,328,28,12,1,1
ACT0081387,CUST04501,2026-01-01,35,552,50,8,4,3
ACT0081388,CUST04501,2026-02-01,22,289,34,7,1,6
ACT0081389,CUST04501,2026-03-01,12,497,35,4,5,4
ACT0081390,CUST04501,2026-04-01,12,325,65,5,4,7
ACT0081391,CUST04501,2026-05-01,13,434,28,12,4,4
ACT0081392,CUST04501,2026-06-01,18,400,49,12,3,4
ACT0081393,CUST04501,2026-07-01,30,559,51,9,4,6
ACT0081394,CUST04501,2026-08-01,17,527,43,5,7,6
ACT0081395,CUST04501,2026-09-01,17,416,49,4,2,6
ACT0081396,CUST04502,2024-08-01,12,362,27,3,2,5
ACT0081397,CUST04502,2024-09-01,19,325,40,15,3,7
ACT0081398,CUST04502,2024-10-01,13,393,46,5,4,6
ACT0081399,CUST04502,2024-11-01,14,576,42,2,3,5
ACT0081400,CUST04502,2024-12-01,17,758,46,7,5,7
ACT0081401,CUST04502,2025-01-01,15,354,33,9,3,6
ACT0081402,CUST04502,2025-02-01,16,414,46,8,6,5
ACT0081403,CUST04502,2025-03-01,10,274,21,12,3,1
ACT0081404,CUST04502,2025-04-01,15,339,39,4,3,7
ACT0081405,CUST04502,2025-05-01,9,306,44,11,3,4
ACT0081406,CUST04502,2025-06-01,8,527,44,9,4,7
ACT0081407,CUST04502,2025-07-01,15,282,39,9,4,5
ACT0081408,CUST04502,2025-08-01,19,234,43,10,1,6
ACT0081409,CUST04502,2025-09-01,12,315,51,9,6,5
ACT0081410,CUST04502,2025-10-01,8,294,32,5,1,5
ACT0081411,CUST04502,2025-11-01,19,220,19,6,2,5
ACT0081412,CUST04502,2025-12-01,18,295,17,14,3,4
ACT0081413,CUST04502,2026-01-01,9,417,41,13,1,3
ACT0081414,CUST04502,2026-02-01,15,346,21,6,3,4
ACT0081415,CUST04502,2026-03-01,11,309,43,5,2,5
ACT0081416,CUST04502,2026-04-01,15,321,44,10,3,6
ACT0081417,CUST04502,2026-05-01,7,256,40,11,7,5
ACT0081418,CUST04502,2026-06-01,13,307,22,9,8,3
ACT0081419,CUST04502,2026-07-01,17,238,41,4,1,6
ACT0081420,CUST04502,2026-08-01,13,283,33,5,1,7
ACT0081421,CUST04502,2026-09-01,6,159,18,6,3,4
ACT0081422,CUST04503,2025-12-01,19,531,40,8,6,4
ACT0081423,CUST04503,2026-01-01,20,115,59,6,5,1
ACT0081424,CUST04503,2026-02-01,21,639,33,11,3,3
ACT0081425,CUST04503,2026-03-01,29,697,13,10,7,4
ACT0081426,CUST04503,2026-04-01,20,496,58,6,4,6
ACT0081427,CUST04503,2026-05-01,19,491,51,4,2,3
ACT0081428,CUST04503,2026-06-01,19,1136,39,12,5,1
ACT0081429,CUST04503,2026-07-01,21,488,24,8,8,4
ACT0081430,CUST04503,2026-08-01,16,419,39,4,3,5
ACT0081431,CUST04503,2026-09-01,15,482,31,4,3,3
ACT0081432,CUST04504,2026-07-01,19,431,50,10,3,3
ACT0081433,CUST04504,2026-08-01,20,552,26,3,7,4
ACT0081434,CUST04504,2026-09-01,20,252,32,10,6,4
ACT0081435,CUST04505,2026-06-01,22,367,44,5,1,3
ACT0081436,CUST04505,2026-07-01,27,263,30,7,2,6
ACT0081437,CUST04505,2026-08-01,26,359,33,3,3,3
ACT0081438,CUST04505,2026-09-01,12,376,26,4,2,5
ACT0081439,CUST04506,2024-03-01,27,335,0,10,4,3
ACT0081440,CUST04506,2024-04-01,14,363,46,5,6,3
ACT0081441,CUST04506,2024-05-01,26,327,26,7,2,4
ACT0081442,CUST04506,2024-06-01,22,529,49,10,3,6
ACT0081443,CUST04506,2024-07-01,28,724,46,5,6,3
ACT0081444,CUST04506,2024-08-01,19,374,39,9,5,3
ACT0081445,CUST04506,2024-09-01,30,394,32,8,4,6
ACT0081446,CUST04506,2024-10-01,8,343,34,13,3,4
ACT0081447,CUST04506,2024-11-01,15,789,22,9,5,6
ACT0081448,CUST04506,2024-12-01,17,266,31,7,4,4
ACT0081449,CUST04506,2025-01-01,19,424,75,6,5,5
ACT0081450,CUST04506,2025-02-01,25,436,1,10,4,6
ACT0081451,CUST04506,2025-03-01,22,464,19,3,3,5
ACT0081452,CUST04506,2025-04-01,29,930,31,7,5,2
ACT0081453,CUST04506,2025-05-01,20,405,50,10,3,3
ACT0081454,CUST04506,2025-06-01,11,383,33,8,2,5
ACT0081455,CUST04506,2025-07-01,35,496,43,8,4,6
ACT0081456,CUST04506,2025-08-01,20,368,40,9,4,3
ACT0081457,CUST04506,2025-09-01,18,780,60,14,5,7
ACT0081458,CUST04506,2025-10-01,33,361,34,7,1,4
ACT0081459,CUST04506,2025-11-01,27,349,46,8,4,3
ACT0081460,CUST04506,2025-12-01,19,505,5,9,5,4
ACT0081461,CUST04506,2026-01-01,29,689,47,5,3,5
ACT0081462,CUST04506,2026-02-01,21,824,27,10,4,5
ACT0081463,CUST04506,2026-03-01,28,563,56,6,5,5
ACT0081464,CUST04506,2026-04-01,21,581,59,5,3,5
ACT0081465,CUST04506,2026-05-01,19,360,52,3,2,6
ACT0081466,CUST04506,2026-06-01,23,534,51,7,7,6
ACT0081467,CUST04506,2026-07-01,33,824,64,5,6,5
ACT0081468,CUST04506,2026-08-01,18,838,31,3,6,6
ACT0081469,CUST04506,2026-09-01,18,713,34,6,1,4
ACT0081470,CUST04507,2023-12-01,15,540,54,3,5,4
ACT0081471,CUST04507,2024-01-01,19,125,50,2,6,6
ACT0081472,CUST04507,2024-02-01,20,706,24,9,7,2
ACT0081473,CUST04507,2024-03-01,24,399,29,6,3,6
ACT0081474,CUST04507,2024-04-01,6,222,42,10,1,5
ACT0081475,CUST04507,2024-05-01,22,484,39,12,2,8
ACT0081476,CUST04507,2024-06-01,27,474,39,7,5,3
ACT0081477,CUST04507,2024-07-01,25,140,28,10,7,5
ACT0081478,CUST04507,2024-08-01,19,356,22,5,2,3
ACT0081479,CUST04507,2024-09-01,19,464,29,5,7,3
ACT0081480,CUST04507,2024-10-01,14,342,3,5,4,4
ACT0081481,CUST04507,2024-11-01,22,417,49,8,2,3
ACT0081482,CUST04507,2024-12-01,12,556,21,4,6,5
ACT0081483,CUST04507,2025-01-01,18,383,39,8,6,3
ACT0081484,CUST04507,2025-02-01,28,437,68,9,6,5
ACT0081485,CUST04507,2025-03-01,18,618,24,8,3,3
ACT0081486,CUST04507,2025-04-01,35,553,41,8,2,8
ACT0081487,CUST04507,2025-05-01,18,541,35,5,4,5
ACT0081488,CUST04507,2025-06-01,21,229,43,8,3,3
ACT0081489,CUST04507,2025-07-01,23,688,49,11,5,5
ACT0081490,CUST04507,2025-08-01,20,502,24,2,5,7
ACT0081491,CUST04507,2025-09-01,28,181,60,7,1,3
ACT0081492,CUST04507,2025-10-01,24,729,34,11,8,3
ACT0081493,CUST04507,2025-11-01,14,215,14,9,5,7
ACT0081494,CUST04507,2025-12-01,25,664,29,11,6,2
ACT0081495,CUST04507,2026-01-01,32,557,48,9,3,7
ACT0081496,CUST04507,2026-02-01,27,531,47,12,5,3
ACT0081497,CUST04507,2026-03-01,23,449,55,4,9,6
ACT0081498,CUST04507,2026-04-01,19,374,27,9,1,4
ACT0081499,CUST04507,2026-05-01,10,347,32,10,1,4
ACT0081500,CUST04507,2026-06-01,28,745,31,3,6,8
ACT0081501,CUST04507,2026-07-01,27,341,44,4,4,3
ACT0081502,CUST04507,2026-08-01,32,482,39,8,1,4
ACT0081503,CUST04507,2026-09-01,18,595,46,7,1,6
ACT0081504,CUST04508,2024-12-01,15,439,36,13,4,6
ACT0081505,CUST04508,2025-01-01,26,271,49,8,4,8
ACT0081506,CUST04508,2025-02-01,11,605,34,8,9,4
ACT0081507,CUST04508,2025-03-01,11,389,41,11,1,4
ACT0081508,CUST04508,2025-04-01,22,594,57,7,6,1
ACT0081509,CUST04508,2025-05-01,22,391,23,5,6,1
ACT0081510,CUST04508,2025-06-01,16,433,24,8,7,7
ACT0081511,CUST04508,2025-07-01,24,438,44,8,6,4
ACT0081512,CUST04508,2025-08-01,24,802,43,8,2,5
ACT0081513,CUST04508,2025-09-01,26,263,56,11,4,4
ACT0081514,CUST04508,2025-10-01,19,586,37,6,4,4
ACT0081515,CUST04508,2025-11-01,23,691,42,10,4,3
ACT0081516,CUST04508,2025-12-01,25,530,38,0,2,7
ACT0081517,CUST04508,2026-01-01,23,453,30,5,3,5
ACT0081518,CUST04508,2026-02-01,30,463,22,3,1,5
ACT0081519,CUST04508,2026-03-01,23,524,47,7,3,6
ACT0081520,CUST04508,2026-04-01,14,378,31,12,3,4
ACT0081521,CUST04509,2024-12-01,21,798,40,5,3,1
ACT0081522,CUST04509,2025-01-01,17,559,54,9,4,3
ACT0081523,CUST04509,2025-02-01,15,386,45,8,4,6
ACT0081524,CUST04509,2025-03-01,7,332,42,7,4,3
ACT0081525,CUST04509,2025-04-01,19,389,37,6,4,5
ACT0081526,CUST04509,2025-05-01,22,412,55,7,2,3
ACT0081527,CUST04509,2025-06-01,23,568,39,5,3,3
ACT0081528,CUST04509,2025-07-01,31,550,49,9,6,7
ACT0081529,CUST04509,2025-08-01,20,458,27,8,1,5
ACT0081530,CUST04509,2025-09-01,26,436,52,12,2,3
ACT0081531,CUST04509,2025-10-01,17,802,45,0,4,3
ACT0081532,CUST04509,2025-11-01,17,574,31,6,4,4
ACT0081533,CUST04509,2025-12-01,21,536,62,10,5,4
ACT0081534,CUST04509,2026-01-01,29,615,39,10,7,2
ACT0081535,CUST04509,2026-02-01,18,509,27,0,4,4
ACT0081536,CUST04509,2026-03-01,19,625,17,7,1,5
ACT0081537,CUST04509,2026-04-01,17,184,48,6,2,4
ACT0081538,CUST04509,2026-05-01,23,518,8,7,2,3
ACT0081539,CUST04509,2026-06-01,21,490,39,14,4,7
ACT0081540,CUST04509,2026-07-01,23,457,44,5,1,2
ACT0081541,CUST04509,2026-08-01,24,318,44,5,1,2
ACT0081542,CUST04509,2026-09-01,28,563,35,8,5,3
ACT0081543,CUST04510,2024-09-01,10,707,33,4,5,7
ACT0081544,CUST04510,2024-10-01,21,498,35,7,6,5
ACT0081545,CUST04510,2024-11-01,17,654,35,7,6,4
ACT0081546,CUST04510,2024-12-01,21,454,40,10,2,2
ACT0081547,CUST04510,2025-01-01,24,457,31,5,4,4
ACT0081548,CUST04510,2025-02-01,19,670,31,12,5,3
ACT0081549,CUST04510,2025-03-01,14,532,56,11,3,3
ACT0081550,CUST04510,2025-04-01,25,498,40,6,2,7
ACT0081551,CUST04510,2025-05-01,22,533,56,9,2,2
ACT0081552,CUST04510,2025-06-01,27,486,51,6,5,4
ACT0081553,CUST04510,2025-07-01,23,575,38,2,7,8
ACT0081554,CUST04510,2025-08-01,22,319,22,5,1,4
ACT0081555,CUST04510,2025-09-01,20,422,48,9,4,5
ACT0081556,CUST04510,2025-10-01,27,693,33,6,4,7
ACT0081557,CUST04510,2025-11-01,21,634,31,11,1,4
ACT0081558,CUST04510,2025-12-01,12,603,42,9,5,5
ACT0081559,CUST04510,2026-01-01,19,579,25,9,2,6
ACT0081560,CUST04510,2026-02-01,14,674,27,6,4,4
ACT0081561,CUST04510,2026-03-01,29,668,37,4,1,4
ACT0081562,CUST04510,2026-04-01,14,455,57,12,1,3
ACT0081563,CUST04510,2026-05-01,24,358,39,6,1,6
ACT0081564,CUST04510,2026-06-01,19,482,32,9,2,6
ACT0081565,CUST04510,2026-07-01,13,368,31,10,4,6
ACT0081566,CUST04510,2026-08-01,27,596,18,9,6,3
ACT0081567,CUST04510,2026-09-01,26,552,58,10,6,3
ACT0081568,CUST04511,2024-12-01,12,662,58,11,4,6
ACT0081569,CUST04511,2025-01-01,26,278,45,4,3,2
ACT0081570,CUST04511,2025-02-01,13,663,33,6,1,5
ACT0081571,CUST04511,2025-03-01,17,567,45,7,2,6
ACT0081572,CUST04511,2025-04-01,19,292,45,6,4,4
ACT0081573,CUST04511,2025-05-01,17,426,45,8,2,4
ACT0081574,CUST04511,2025-06-01,8,740,31,8,1,4
ACT0081575,CUST04511,2025-07-01,18,481,37,11,1,5
ACT0081576,CUST04511,2025-08-01,23,623,47,2,1,4
ACT0081577,CUST04511,2025-09-01,19,459,27,9,4,4
ACT0081578,CUST04511,2025-10-01,24,339,35,3,5,7
ACT0081579,CUST04512,2024-01-01,15,615,47,7,2,4
ACT0081580,CUST04512,2024-02-01,19,449,26,10,2,7
ACT0081581,CUST04512,2024-03-01,12,629,27,6,10,6
ACT0081582,CUST04512,2024-04-01,16,266,39,1,2,6
ACT0081583,CUST04512,2024-05-01,10,198,25,5,3,4
ACT0081584,CUST04512,2024-06-01,9,262,23,4,4,5
ACT0081585,CUST04512,2024-07-01,10,315,14,6,4,4
ACT0081586,CUST04512,2024-08-01,10,123,11,2,3,5
ACT0081587,CUST04512,2024-09-01,6,259,13,2,3,5
ACT0081588,CUST04512,2024-10-01,7,255,7,1,6,5
ACT0081589,CUST04512,2024-11-01,2,154,6,2,3,3
ACT0081590,CUST04512,2024-12-01,2,87,1,1,3,5
ACT0081591,CUST04512,2025-01-01,3,50,8,1,6,7
ACT0081592,CUST04512,2025-02-01,1,81,7,0,4,2
